,rt,time_elapsed,trial_type,view_history,worker_id,assignment_id,pid
438,44338,304499,instructions,"[{""page_index"":0,""viewing_time"":22710},{""page_index"":1,""viewing_time"":16545},{""page_index"":2,""viewing_time"":5082}]",A34D413HR7ZIFM,3PDJHANYK5GGJTLMB35TOABSCVU6HH,26
440,23758,355485,instructions,"[{""page_index"":0,""viewing_time"":21888},{""page_index"":1,""viewing_time"":947},{""page_index"":2,""viewing_time"":921}]",A34D413HR7ZIFM,3PDJHANYK5GGJTLMB35TOABSCVU6HH,26
451,93317,93321,instructions,"[{""page_index"":0,""viewing_time"":26795},{""page_index"":1,""viewing_time"":21382},{""page_index"":2,""viewing_time"":29673},{""page_index"":3,""viewing_time"":15464}]",A3862RIFFUV141,32Z9ZLUT1LK68ZRQBZRN5AXJXVOHOH,27
453,63227,209389,instructions,"[{""page_index"":0,""viewing_time"":19194},{""page_index"":1,""viewing_time"":8898},{""page_index"":2,""viewing_time"":29381},{""page_index"":3,""viewing_time"":5752}]",A3862RIFFUV141,32Z9ZLUT1LK68ZRQBZRN5AXJXVOHOH,27
455,35860,277935,instructions,"[{""page_index"":0,""viewing_time"":17711},{""page_index"":1,""viewing_time"":1721},{""page_index"":2,""viewing_time"":15094},{""page_index"":3,""viewing_time"":1333}]",A3862RIFFUV141,32Z9ZLUT1LK68ZRQBZRN5AXJXVOHOH,27
466,211123,211128,instructions,"[{""page_index"":0,""viewing_time"":66170},{""page_index"":1,""viewing_time"":49090},{""page_index"":2,""viewing_time"":66108},{""page_index"":3,""viewing_time"":29752}]",A3C9GGDXBZW62D,3NLZY2D53PPBF7NWHXYPM7LQTDFLQ0,28
468,100824,360385,instructions,"[{""page_index"":0,""viewing_time"":21408},{""page_index"":1,""viewing_time"":30253},{""page_index"":0,""viewing_time"":17700},{""page_index"":1,""viewing_time"":2506},{""page_index"":2,""viewing_time"":22572},{""page_index"":3,""viewing_time"":6383}]",A3C9GGDXBZW62D,3NLZY2D53PPBF7NWHXYPM7LQTDFLQ0,28
479,143075,143078,instructions,"[{""page_index"":0,""viewing_time"":75619},{""page_index"":1,""viewing_time"":39254},{""page_index"":2,""viewing_time"":28199}]",A3EU2ZIKRJTLQD,39ASUFLU6X7HIYEGMP6D3KRZHI0XEJ,29
481,111265,313004,instructions,"[{""page_index"":0,""viewing_time"":49657},{""page_index"":1,""viewing_time"":38479},{""page_index"":2,""viewing_time"":23128}]",A3EU2ZIKRJTLQD,39ASUFLU6X7HIYEGMP6D3KRZHI0XEJ,29
483,71845,460929,instructions,"[{""page_index"":0,""viewing_time"":55900},{""page_index"":1,""viewing_time"":5440},{""page_index"":2,""viewing_time"":10504}]",A3EU2ZIKRJTLQD,39ASUFLU6X7HIYEGMP6D3KRZHI0XEJ,29
494,120195,120197,instructions,"[{""page_index"":0,""viewing_time"":13772},{""page_index"":1,""viewing_time"":16197},{""page_index"":2,""viewing_time"":77530},{""page_index"":3,""viewing_time"":12693}]",A3HMDGRGC5JB7E,39OWYR0EPKRYOH4MMWCL4GJ8VP9YF8,30
496,24125,176370,instructions,"[{""page_index"":0,""viewing_time"":6145},{""page_index"":1,""viewing_time"":2624},{""page_index"":2,""viewing_time"":9557},{""page_index"":3,""viewing_time"":5798}]",A3HMDGRGC5JB7E,39OWYR0EPKRYOH4MMWCL4GJ8VP9YF8,30
498,26708,220410,instructions,"[{""page_index"":0,""viewing_time"":1793},{""page_index"":1,""viewing_time"":7280},{""page_index"":2,""viewing_time"":9090},{""page_index"":3,""viewing_time"":8544}]",A3HMDGRGC5JB7E,39OWYR0EPKRYOH4MMWCL4GJ8VP9YF8,30
500,34834,276239,instructions,"[{""page_index"":0,""viewing_time"":20106},{""page_index"":1,""viewing_time"":2281},{""page_index"":2,""viewing_time"":10795},{""page_index"":3,""viewing_time"":1651}]",A3HMDGRGC5JB7E,39OWYR0EPKRYOH4MMWCL4GJ8VP9YF8,30
502,40578,332383,instructions,"[{""page_index"":0,""viewing_time"":16619},{""page_index"":1,""viewing_time"":13914},{""page_index"":2,""viewing_time"":4626},{""page_index"":3,""viewing_time"":5418}]",A3HMDGRGC5JB7E,39OWYR0EPKRYOH4MMWCL4GJ8VP9YF8,30
504,11456,359586,instructions,"[{""page_index"":0,""viewing_time"":990},{""page_index"":1,""viewing_time"":974},{""page_index"":2,""viewing_time"":8423},{""page_index"":3,""viewing_time"":1068}]",A3HMDGRGC5JB7E,39OWYR0EPKRYOH4MMWCL4GJ8VP9YF8,30
506,13851,393174,instructions,"[{""page_index"":0,""viewing_time"":2508},{""page_index"":1,""viewing_time"":6782},{""page_index"":2,""viewing_time"":1948},{""page_index"":3,""viewing_time"":2612}]",A3HMDGRGC5JB7E,39OWYR0EPKRYOH4MMWCL4GJ8VP9YF8,30
508,3862,407613,instructions,"[{""page_index"":0,""viewing_time"":940},{""page_index"":1,""viewing_time"":794},{""page_index"":2,""viewing_time"":1263},{""page_index"":3,""viewing_time"":864}]",A3HMDGRGC5JB7E,39OWYR0EPKRYOH4MMWCL4GJ8VP9YF8,30
510,7606,428333,instructions,"[{""page_index"":0,""viewing_time"":978},{""page_index"":1,""viewing_time"":1393},{""page_index"":2,""viewing_time"":1691},{""page_index"":3,""viewing_time"":3543}]",A3HMDGRGC5JB7E,39OWYR0EPKRYOH4MMWCL4GJ8VP9YF8,30
521,77118,77120,instructions,"[{""page_index"":0,""viewing_time"":28475},{""page_index"":1,""viewing_time"":22217},{""page_index"":2,""viewing_time"":16190},{""page_index"":1,""viewing_time"":4511},{""page_index"":0,""viewing_time"":2933},{""page_index"":1,""viewing_time"":1273},{""page_index"":2,""viewing_time"":1519}]",A3QJJR5Y3XE92N,3F0BG9B9MPNL9OPG4DE9GO6RX2TY79,31
523,41711,149486,instructions,"[{""page_index"":0,""viewing_time"":16326},{""page_index"":1,""viewing_time"":13678},{""page_index"":2,""viewing_time"":4873},{""page_index"":1,""viewing_time"":832},{""page_index"":2,""viewing_time"":6002}]",A3QJJR5Y3XE92N,3F0BG9B9MPNL9OPG4DE9GO6RX2TY79,31
525,42907,214366,instructions,"[{""page_index"":0,""viewing_time"":14108},{""page_index"":1,""viewing_time"":19487},{""page_index"":2,""viewing_time"":9311}]",A3QJJR5Y3XE92N,3F0BG9B9MPNL9OPG4DE9GO6RX2TY79,31
527,50676,290243,instructions,"[{""page_index"":0,""viewing_time"":17176},{""page_index"":1,""viewing_time"":14938},{""page_index"":2,""viewing_time"":1040},{""page_index"":1,""viewing_time"":3449},{""page_index"":0,""viewing_time"":6288},{""page_index"":1,""viewing_time"":1496},{""page_index"":2,""viewing_time"":6289}]",A3QJJR5Y3XE92N,3F0BG9B9MPNL9OPG4DE9GO6RX2TY79,31
529,5002,315592,instructions,"[{""page_index"":0,""viewing_time"":3304},{""page_index"":1,""viewing_time"":1065},{""page_index"":2,""viewing_time"":632}]",A3QJJR5Y3XE92N,3F0BG9B9MPNL9OPG4DE9GO6RX2TY79,31
540,244037,244037,instructions,"[{""page_index"":0,""viewing_time"":100469},{""page_index"":1,""viewing_time"":45575},{""page_index"":2,""viewing_time"":70126},{""page_index"":3,""viewing_time"":27867}]",A3SSHRVWPASGML,3NVC2EB65QZ385OT21BJ37UBS05Y32,32
542,98759,412763,instructions,"[{""page_index"":0,""viewing_time"":47241},{""page_index"":1,""viewing_time"":20300},{""page_index"":2,""viewing_time"":24460},{""page_index"":3,""viewing_time"":6758}]",A3SSHRVWPASGML,3NVC2EB65QZ385OT21BJ37UBS05Y32,32
553,72834,72836,instructions,"[{""page_index"":0,""viewing_time"":26155},{""page_index"":1,""viewing_time"":5853},{""page_index"":2,""viewing_time"":28601},{""page_index"":3,""viewing_time"":12223}]",A9VLWY4KW6OCB,3UNH76FOCS54URW38JGYZ63HSRMYMI,33
555,40557,174331,instructions,"[{""page_index"":0,""viewing_time"":8217},{""page_index"":1,""viewing_time"":12470},{""page_index"":2,""viewing_time"":10832},{""page_index"":3,""viewing_time"":9036}]",A9VLWY4KW6OCB,3UNH76FOCS54URW38JGYZ63HSRMYMI,33
557,67353,274695,instructions,"[{""page_index"":0,""viewing_time"":13310},{""page_index"":1,""viewing_time"":10030},{""page_index"":2,""viewing_time"":23157},{""page_index"":3,""viewing_time"":20855}]",A9VLWY4KW6OCB,3UNH76FOCS54URW38JGYZ63HSRMYMI,33
559,54536,352886,instructions,"[{""page_index"":0,""viewing_time"":29095},{""page_index"":1,""viewing_time"":16792},{""page_index"":2,""viewing_time"":4036},{""page_index"":3,""viewing_time"":4612}]",A9VLWY4KW6OCB,3UNH76FOCS54URW38JGYZ63HSRMYMI,33
570,48550,48550,instructions,"[{""page_index"":0,""viewing_time"":15434},{""page_index"":1,""viewing_time"":12070},{""page_index"":2,""viewing_time"":12396},{""page_index"":3,""viewing_time"":8650}]",AA68DKY05DOXC,3LOTDFNYA7ZUZC9M7VUXJJYSKIBWFB,34
572,25048,109794,instructions,"[{""page_index"":0,""viewing_time"":9542},{""page_index"":1,""viewing_time"":4165},{""page_index"":2,""viewing_time"":6886},{""page_index"":3,""viewing_time"":4455}]",AA68DKY05DOXC,3LOTDFNYA7ZUZC9M7VUXJJYSKIBWFB,34
574,5531,136635,instructions,"[{""page_index"":0,""viewing_time"":1222},{""page_index"":1,""viewing_time"":1070},{""page_index"":2,""viewing_time"":1593},{""page_index"":3,""viewing_time"":1646}]",AA68DKY05DOXC,3LOTDFNYA7ZUZC9M7VUXJJYSKIBWFB,34
576,36256,379050,instructions,"[{""page_index"":0,""viewing_time"":12111},{""page_index"":1,""viewing_time"":14345},{""page_index"":2,""viewing_time"":7366},{""page_index"":3,""viewing_time"":2434}]",AA68DKY05DOXC,3LOTDFNYA7ZUZC9M7VUXJJYSKIBWFB,34
578,4773,403202,instructions,"[{""page_index"":0,""viewing_time"":684},{""page_index"":1,""viewing_time"":1113},{""page_index"":2,""viewing_time"":1786},{""page_index"":3,""viewing_time"":1190}]",AA68DKY05DOXC,3LOTDFNYA7ZUZC9M7VUXJJYSKIBWFB,34
589,56232,56233,instructions,"[{""page_index"":0,""viewing_time"":17511},{""page_index"":1,""viewing_time"":10011},{""page_index"":2,""viewing_time"":14694},{""page_index"":3,""viewing_time"":14016}]",AADDOP3FHMAV1,3TVSS0C0E104IHRN2FZM0NDTBRIWTI,35
591,227760,319630,instructions,"[{""page_index"":0,""viewing_time"":162788},{""page_index"":1,""viewing_time"":25483},{""page_index"":2,""viewing_time"":28339},{""page_index"":3,""viewing_time"":11149}]",AADDOP3FHMAV1,3TVSS0C0E104IHRN2FZM0NDTBRIWTI,35
593,20767,368797,instructions,"[{""page_index"":0,""viewing_time"":16327},{""page_index"":1,""viewing_time"":1074},{""page_index"":2,""viewing_time"":2511},{""page_index"":3,""viewing_time"":855}]",AADDOP3FHMAV1,3TVSS0C0E104IHRN2FZM0NDTBRIWTI,35
595,34012,417927,instructions,"[{""page_index"":0,""viewing_time"":30244},{""page_index"":1,""viewing_time"":953},{""page_index"":2,""viewing_time"":2143},{""page_index"":3,""viewing_time"":672}]",AADDOP3FHMAV1,3TVSS0C0E104IHRN2FZM0NDTBRIWTI,35
606,185888,185890,instructions,"[{""page_index"":0,""viewing_time"":53987},{""page_index"":1,""viewing_time"":105147},{""page_index"":2,""viewing_time"":26752}]",AF1MN25P3XFLG,3EWIJTFFVO79L885JDH6U64O7CIE0A,36
608,18403,241866,instructions,"[{""page_index"":0,""viewing_time"":16289},{""page_index"":1,""viewing_time"":1169},{""page_index"":2,""viewing_time"":943}]",AF1MN25P3XFLG,3EWIJTFFVO79L885JDH6U64O7CIE0A,36
610,79307,380449,instructions,"[{""page_index"":0,""viewing_time"":45763},{""page_index"":1,""viewing_time"":25496},{""page_index"":2,""viewing_time"":8047}]",AF1MN25P3XFLG,3EWIJTFFVO79L885JDH6U64O7CIE0A,36
612,4348,406665,instructions,"[{""page_index"":0,""viewing_time"":2602},{""page_index"":1,""viewing_time"":1009},{""page_index"":2,""viewing_time"":736}]",AF1MN25P3XFLG,3EWIJTFFVO79L885JDH6U64O7CIE0A,36
614,4629,430728,instructions,"[{""page_index"":0,""viewing_time"":2788},{""page_index"":1,""viewing_time"":993},{""page_index"":2,""viewing_time"":847}]",AF1MN25P3XFLG,3EWIJTFFVO79L885JDH6U64O7CIE0A,36
616,7296,457322,instructions,"[{""page_index"":0,""viewing_time"":5725},{""page_index"":1,""viewing_time"":856},{""page_index"":2,""viewing_time"":714}]",AF1MN25P3XFLG,3EWIJTFFVO79L885JDH6U64O7CIE0A,36
627,138180,138183,instructions,"[{""page_index"":0,""viewing_time"":41294},{""page_index"":1,""viewing_time"":35887},{""page_index"":2,""viewing_time"":46232},{""page_index"":3,""viewing_time"":14764}]",AHPOUVK6YUTK1,3JJVG1YBEBXA9CIM6SLSATUULNEB5Q,37
629,78568,249910,instructions,"[{""page_index"":0,""viewing_time"":34129},{""page_index"":1,""viewing_time"":15777},{""page_index"":2,""viewing_time"":22089},{""page_index"":3,""viewing_time"":6570}]",AHPOUVK6YUTK1,3JJVG1YBEBXA9CIM6SLSATUULNEB5Q,37
631,66750,352484,instructions,"[{""page_index"":0,""viewing_time"":37589},{""page_index"":1,""viewing_time"":15200},{""page_index"":2,""viewing_time"":11902},{""page_index"":3,""viewing_time"":2057}]",AHPOUVK6YUTK1,3JJVG1YBEBXA9CIM6SLSATUULNEB5Q,37
642,125812,125814,instructions,"[{""page_index"":0,""viewing_time"":37094},{""page_index"":1,""viewing_time"":27250},{""page_index"":2,""viewing_time"":45675},{""page_index"":3,""viewing_time"":15792}]",AKZ8SFOAI4RZN,3S96KQ6I9M459BRWLKUW8ZO84BCDTQ,38
644,36956,211472,instructions,"[{""page_index"":0,""viewing_time"":32258},{""page_index"":1,""viewing_time"":1136},{""page_index"":2,""viewing_time"":2520},{""page_index"":3,""viewing_time"":1041}]",AKZ8SFOAI4RZN,3S96KQ6I9M459BRWLKUW8ZO84BCDTQ,38
655,54677,54679,instructions,"[{""page_index"":0,""viewing_time"":16797},{""page_index"":1,""viewing_time"":14848},{""page_index"":2,""viewing_time"":14679},{""page_index"":3,""viewing_time"":8353}]",AMEX6UDG3WZWK,3ERET4BTVM9U32OSFVB2LCIMUD6K9A,39
657,31267,118637,instructions,"[{""page_index"":0,""viewing_time"":10500},{""page_index"":1,""viewing_time"":8392},{""page_index"":2,""viewing_time"":3744},{""page_index"":3,""viewing_time"":8631}]",AMEX6UDG3WZWK,3ERET4BTVM9U32OSFVB2LCIMUD6K9A,39
659,4932,300944,instructions,"[{""page_index"":0,""viewing_time"":1181},{""page_index"":1,""viewing_time"":1118},{""page_index"":2,""viewing_time"":1512},{""page_index"":3,""viewing_time"":1120}]",AMEX6UDG3WZWK,3ERET4BTVM9U32OSFVB2LCIMUD6K9A,39
661,4095,324992,instructions,"[{""page_index"":0,""viewing_time"":1031},{""page_index"":1,""viewing_time"":960},{""page_index"":2,""viewing_time"":1208},{""page_index"":3,""viewing_time"":896}]",AMEX6UDG3WZWK,3ERET4BTVM9U32OSFVB2LCIMUD6K9A,39
663,15071,361162,instructions,"[{""page_index"":0,""viewing_time"":1189},{""page_index"":1,""viewing_time"":11409},{""page_index"":2,""viewing_time"":1552},{""page_index"":3,""viewing_time"":920}]",AMEX6UDG3WZWK,3ERET4BTVM9U32OSFVB2LCIMUD6K9A,39
665,21354,394953,instructions,"[{""page_index"":0,""viewing_time"":1394},{""page_index"":1,""viewing_time"":1104},{""page_index"":2,""viewing_time"":17441},{""page_index"":3,""viewing_time"":1415}]",AMEX6UDG3WZWK,3ERET4BTVM9U32OSFVB2LCIMUD6K9A,39
667,51734,465017,instructions,"[{""page_index"":0,""viewing_time"":22902},{""page_index"":1,""viewing_time"":9936},{""page_index"":2,""viewing_time"":16488},{""page_index"":3,""viewing_time"":2408}]",AMEX6UDG3WZWK,3ERET4BTVM9U32OSFVB2LCIMUD6K9A,39
669,10564,505467,instructions,"[{""page_index"":0,""viewing_time"":7643},{""page_index"":1,""viewing_time"":1048},{""page_index"":2,""viewing_time"":1120},{""page_index"":3,""viewing_time"":753}]",AMEX6UDG3WZWK,3ERET4BTVM9U32OSFVB2LCIMUD6K9A,39
671,4560,577355,instructions,"[{""page_index"":0,""viewing_time"":1512},{""page_index"":1,""viewing_time"":1327},{""page_index"":2,""viewing_time"":1080},{""page_index"":3,""viewing_time"":640}]",AMEX6UDG3WZWK,3ERET4BTVM9U32OSFVB2LCIMUD6K9A,39
673,3639,590907,instructions,"[{""page_index"":0,""viewing_time"":1135},{""page_index"":1,""viewing_time"":831},{""page_index"":2,""viewing_time"":1065},{""page_index"":3,""viewing_time"":608}]",AMEX6UDG3WZWK,3ERET4BTVM9U32OSFVB2LCIMUD6K9A,39
675,3477,602451,instructions,"[{""page_index"":0,""viewing_time"":845},{""page_index"":1,""viewing_time"":791},{""page_index"":2,""viewing_time"":1089},{""page_index"":3,""viewing_time"":752}]",AMEX6UDG3WZWK,3ERET4BTVM9U32OSFVB2LCIMUD6K9A,39
677,3311,670580,instructions,"[{""page_index"":0,""viewing_time"":646},{""page_index"":1,""viewing_time"":888},{""page_index"":2,""viewing_time"":1033},{""page_index"":3,""viewing_time"":743}]",AMEX6UDG3WZWK,3ERET4BTVM9U32OSFVB2LCIMUD6K9A,39
679,3559,683996,instructions,"[{""page_index"":0,""viewing_time"":975},{""page_index"":1,""viewing_time"":688},{""page_index"":2,""viewing_time"":944},{""page_index"":3,""viewing_time"":952}]",AMEX6UDG3WZWK,3ERET4BTVM9U32OSFVB2LCIMUD6K9A,39
681,3674,697076,instructions,"[{""page_index"":0,""viewing_time"":1050},{""page_index"":1,""viewing_time"":808},{""page_index"":2,""viewing_time"":856},{""page_index"":3,""viewing_time"":960}]",AMEX6UDG3WZWK,3ERET4BTVM9U32OSFVB2LCIMUD6K9A,39
683,3853,709228,instructions,"[{""page_index"":0,""viewing_time"":1053},{""page_index"":1,""viewing_time"":896},{""page_index"":2,""viewing_time"":1096},{""page_index"":3,""viewing_time"":808}]",AMEX6UDG3WZWK,3ERET4BTVM9U32OSFVB2LCIMUD6K9A,39
685,4142,722300,instructions,"[{""page_index"":0,""viewing_time"":1070},{""page_index"":1,""viewing_time"":832},{""page_index"":2,""viewing_time"":1104},{""page_index"":3,""viewing_time"":1136}]",AMEX6UDG3WZWK,3ERET4BTVM9U32OSFVB2LCIMUD6K9A,39
687,3991,735164,instructions,"[{""page_index"":0,""viewing_time"":1463},{""page_index"":1,""viewing_time"":897},{""page_index"":2,""viewing_time"":968},{""page_index"":3,""viewing_time"":663}]",AMEX6UDG3WZWK,3ERET4BTVM9U32OSFVB2LCIMUD6K9A,39
689,3647,747901,instructions,"[{""page_index"":0,""viewing_time"":974},{""page_index"":1,""viewing_time"":536},{""page_index"":2,""viewing_time"":1072},{""page_index"":3,""viewing_time"":1065}]",AMEX6UDG3WZWK,3ERET4BTVM9U32OSFVB2LCIMUD6K9A,39
691,3734,760357,instructions,"[{""page_index"":0,""viewing_time"":837},{""page_index"":1,""viewing_time"":825},{""page_index"":2,""viewing_time"":1423},{""page_index"":3,""viewing_time"":648}]",AMEX6UDG3WZWK,3ERET4BTVM9U32OSFVB2LCIMUD6K9A,39
693,3562,773109,instructions,"[{""page_index"":0,""viewing_time"":1114},{""page_index"":1,""viewing_time"":864},{""page_index"":2,""viewing_time"":903},{""page_index"":3,""viewing_time"":681}]",AMEX6UDG3WZWK,3ERET4BTVM9U32OSFVB2LCIMUD6K9A,39
704,183893,183903,instructions,"[{""page_index"":0,""viewing_time"":73330},{""page_index"":1,""viewing_time"":36471},{""page_index"":2,""viewing_time"":45007},{""page_index"":3,""viewing_time"":29085}]",AV8YCU0R4D94I,3LRLIPTPEQ988LYX71P2H7T60VPKAQ,40
706,106141,347801,instructions,"[{""page_index"":0,""viewing_time"":25247},{""page_index"":1,""viewing_time"":28870},{""page_index"":2,""viewing_time"":36795},{""page_index"":3,""viewing_time"":15229}]",AV8YCU0R4D94I,3LRLIPTPEQ988LYX71P2H7T60VPKAQ,40
708,9560,417980,instructions,"[{""page_index"":0,""viewing_time"":3168},{""page_index"":1,""viewing_time"":1975},{""page_index"":2,""viewing_time"":2908},{""page_index"":3,""viewing_time"":1509}]",AV8YCU0R4D94I,3LRLIPTPEQ988LYX71P2H7T60VPKAQ,40
710,14193,474407,instructions,"[{""page_index"":0,""viewing_time"":6278},{""page_index"":1,""viewing_time"":3911},{""page_index"":2,""viewing_time"":2641},{""page_index"":3,""viewing_time"":1363}]",AV8YCU0R4D94I,3LRLIPTPEQ988LYX71P2H7T60VPKAQ,40
721,101939,101941,instructions,"[{""page_index"":0,""viewing_time"":48470},{""page_index"":1,""viewing_time"":35855},{""page_index"":2,""viewing_time"":17608}]",AY8Q6SAWGFLGU,3YGXWBAF70HBNY6S6NYDGLUY3CJ4CL,41
723,9219,130935,instructions,"[{""page_index"":0,""viewing_time"":6803},{""page_index"":1,""viewing_time"":1679},{""page_index"":2,""viewing_time"":736}]",AY8Q6SAWGFLGU,3YGXWBAF70HBNY6S6NYDGLUY3CJ4CL,41
725,10284,197368,instructions,"[{""page_index"":0,""viewing_time"":8332},{""page_index"":1,""viewing_time"":1297},{""page_index"":2,""viewing_time"":654}]",AY8Q6SAWGFLGU,3YGXWBAF70HBNY6S6NYDGLUY3CJ4CL,41
736,120366,120366,instructions,"[{""page_index"":0,""viewing_time"":68266},{""page_index"":1,""viewing_time"":32374},{""page_index"":2,""viewing_time"":19724}]",AYIFHDQSXQJ6B,3LUY3GC63Z0R0AXFDQIQ3XDFTXOP74,42
738,82808,234735,instructions,"[{""page_index"":0,""viewing_time"":34952},{""page_index"":1,""viewing_time"":29518},{""page_index"":2,""viewing_time"":18337}]",AYIFHDQSXQJ6B,3LUY3GC63Z0R0AXFDQIQ3XDFTXOP74,42
740,14343,447763,instructions,"[{""page_index"":0,""viewing_time"":11980},{""page_index"":1,""viewing_time"":1310},{""page_index"":2,""viewing_time"":1052}]",AYIFHDQSXQJ6B,3LUY3GC63Z0R0AXFDQIQ3XDFTXOP74,42
742,4514,465278,instructions,"[{""page_index"":0,""viewing_time"":2283},{""page_index"":1,""viewing_time"":1425},{""page_index"":2,""viewing_time"":806}]",AYIFHDQSXQJ6B,3LUY3GC63Z0R0AXFDQIQ3XDFTXOP74,42
744,4818,485307,instructions,"[{""page_index"":0,""viewing_time"":2692},{""page_index"":1,""viewing_time"":1226},{""page_index"":2,""viewing_time"":899}]",AYIFHDQSXQJ6B,3LUY3GC63Z0R0AXFDQIQ3XDFTXOP74,42
746,3090,504451,instructions,"[{""page_index"":0,""viewing_time"":1198},{""page_index"":1,""viewing_time"":1154},{""page_index"":2,""viewing_time"":737}]",AYIFHDQSXQJ6B,3LUY3GC63Z0R0AXFDQIQ3XDFTXOP74,42
748,3337,519358,instructions,"[{""page_index"":0,""viewing_time"":1570},{""page_index"":1,""viewing_time"":984},{""page_index"":2,""viewing_time"":782}]",AYIFHDQSXQJ6B,3LUY3GC63Z0R0AXFDQIQ3XDFTXOP74,42
750,3227,535704,instructions,"[{""page_index"":0,""viewing_time"":1514},{""page_index"":1,""viewing_time"":1054},{""page_index"":2,""viewing_time"":658}]",AYIFHDQSXQJ6B,3LUY3GC63Z0R0AXFDQIQ3XDFTXOP74,42
761,321404,321406,instructions,"[{""page_index"":0,""viewing_time"":56044},{""page_index"":1,""viewing_time"":91815},{""page_index"":2,""viewing_time"":173544}]",AZGBKAM5JUV5A,34YB12FSQYO480B3EDUSS6WDNVWMG8,43
763,40537,419526,instructions,"[{""page_index"":0,""viewing_time"":37792},{""page_index"":1,""viewing_time"":1264},{""page_index"":2,""viewing_time"":1479}]",AZGBKAM5JUV5A,34YB12FSQYO480B3EDUSS6WDNVWMG8,43
765,4767,444301,instructions,"[{""page_index"":0,""viewing_time"":951},{""page_index"":1,""viewing_time"":856},{""page_index"":2,""viewing_time"":2960}]",AZGBKAM5JUV5A,34YB12FSQYO480B3EDUSS6WDNVWMG8,43
767,4662,470684,instructions,"[{""page_index"":0,""viewing_time"":2687},{""page_index"":1,""viewing_time"":1216},{""page_index"":2,""viewing_time"":759}]",AZGBKAM5JUV5A,34YB12FSQYO480B3EDUSS6WDNVWMG8,43
