,actionTimes,actions,clickTimes,clicks,condition,delays,infoCost,minTime,path,rt,score,time_elapsed,trialID,trialIndex,trial_type,worker_id,assignment_id,pid
185,"[18357, 19087, 19947]","[u'left', u'left', u'up']","[667, 1397, 2727, 3277, 4568, 5528, 6328, 7384, 8624, 9201, 10974, 11521, 12301, 13961, 16247, 16844]","[u'3', u'4', u'2', u'5', u'7', u'9', u'17', u'16', u'13', u'12', u'8', u'14', u'15', u'6', u'10', u'11']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[18356, 214, 2]",38.4,721342,0.0,5.0,graph,A1F9KLZGHE9DTA,39JEC7537U1AHBP7QJZ0PBUBFRAVC7,7
186,"[17468, 21945, 24047]","[u'right', u'right', u'up']","[2451, 3291, 3924, 4507, 5244, 6497, 7477, 8867, 9447, 10374, 11214, 12593, 13188, 14252]","[u'2', u'3', u'4', u'5', u'6', u'7', u'8', u'10', u'11', u'12', u'13', u'9', u'15', u'14']",2.0,"[2, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[17468, 1710, 1174]",20.6,776951,7.0,6.0,graph,A1F9KLZGHE9DTA,39JEC7537U1AHBP7QJZ0PBUBFRAVC7,7
187,"[10234, 11190, 12395]","[u'down', u'down', u'left']","[1001, 1773, 2268, 2768, 3278, 3991, 4802, 6320, 7073, 8154, 8766]","[u'3', u'4', u'5', u'2', u'6', u'7', u'9', u'17', u'16', u'13', u'12']",2.0,"[-2, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[10234, 2, 5]",44.9,829157,1.0,7.0,graph,A1F9KLZGHE9DTA,39JEC7537U1AHBP7QJZ0PBUBFRAVC7,7
188,"[18331, 19061, 19936]","[u'up', u'up', u'left']","[2754, 3535, 4001, 4610, 5134, 5907, 6794, 7440, 8061, 8848, 9445, 10480, 11291, 12121, 13431, 14033]","[u'3', u'4', u'5', u'2', u'6', u'7', u'8', u'14', u'15', u'9', u'16', u'17', u'11', u'10', u'13', u'12']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[18330, 214, 2]",35.4,878778,6.0,8.0,graph,A1F9KLZGHE9DTA,39JEC7537U1AHBP7QJZ0PBUBFRAVC7,7
206,"[27599, 28758, 30591]","[u'down', u'down', u'right']","[3298, 4018, 4625, 5601, 12410, 12953, 13457, 14154, 15617, 16017, 16361, 16873, 17384, 17818, 18298, 18825]","[u'3', u'7', u'13', u'12', u'4', u'8', u'14', u'15', u'16', u'9', u'5', u'17', u'11', u'6', u'10', u'2']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[27599, 632, 806]",40.4,860955,4.0,1.0,graph,A1FFMPJ0W6FHQ8,3MX2NQ3YC9UHMFLNBODAZQLM3LWX54,8
207,"[13116, 13950, 14876]","[u'down', u'down', u'left']","[1503, 1864, 2343, 3024, 3720, 4439, 4832, 5503, 6695, 7240, 7672, 8256, 9159, 9558, 9999, 10566]","[u'3', u'7', u'13', u'12', u'4', u'8', u'14', u'15', u'2', u'6', u'10', u'11', u'17', u'9', u'16', u'5']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[13116, 319, 40]",44.4,914826,1.0,2.0,graph,A1FFMPJ0W6FHQ8,3MX2NQ3YC9UHMFLNBODAZQLM3LWX54,8
208,"[18166, 18974, 19932]","[u'up', u'up', u'left']","[2584, 3009, 3488, 4073, 4825, 5233, 5576, 6121, 6761, 7080, 7464, 8473, 9752, 10360, 10744, 11338]","[u'5', u'9', u'17', u'16', u'2', u'6', u'11', u'10', u'3', u'7', u'13', u'12', u'4', u'8', u'14', u'15']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[18166, 284, 1]",35.4,962297,6.0,3.0,graph,A1FFMPJ0W6FHQ8,3MX2NQ3YC9UHMFLNBODAZQLM3LWX54,8
209,"[10057, 10961, 11889]","[u'left', u'left', u'up']","[1260, 1867, 2379, 2915, 3595, 4060, 4452, 4971, 5771, 6083, 6595, 7004, 7795, 8124, 8483, 8972]","[u'12', u'7', u'13', u'3', u'2', u'6', u'10', u'11', u'17', u'9', u'16', u'5', u'15', u'8', u'14', u'4']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[10055, 379, 31]",32.4,1010665,5.0,4.0,graph,A1FFMPJ0W6FHQ8,3MX2NQ3YC9UHMFLNBODAZQLM3LWX54,8
210,"[6354, 22586, 23909]","[u'right', u'right', u'up']","[716, 1750, 2461, 3204, 3996]","[u'3', u'7', u'2', u'6', u'10']",1.0,"[12, 0, 2]",0.1,45.0,"[1, 2, 6, 10]","[6354, 2643, 10]",33.5,1076946,3.0,5.0,graph,A1FFMPJ0W6FHQ8,3MX2NQ3YC9UHMFLNBODAZQLM3LWX54,8
211,"[14707, 53547, 54835]","[u'right', u'right', u'up']","[1293, 2053, 2885, 3653, 4581, 5333, 6014]","[u'3', u'7', u'13', u'12', u'2', u'6', u'10']",1.0,"[37, 0, 7]",0.1,45.0,"[1, 2, 6, 10]","[14707, 440, 131]",21.3,1170370,7.0,6.0,graph,A1FFMPJ0W6FHQ8,3MX2NQ3YC9UHMFLNBODAZQLM3LWX54,8
212,"[9378, 12626, 15018]","[u'left', u'left', u'down']","[1333, 2525, 3436, 4389, 5148, 5996, 6725, 7284]","[u'2', u'5', u'9', u'17', u'16', u'4', u'8', u'15']",1.0,"[1, 0, 2]",0.1,45.0,"[1, 4, 8, 15]","[9377, 680, 1286]",39.2,1233314,0.0,7.0,graph,A1FFMPJ0W6FHQ8,3MX2NQ3YC9UHMFLNBODAZQLM3LWX54,8
213,"[12331, 13611, 14855]","[u'right', u'right', u'down']","[894, 1854, 2822, 3534, 5213, 5982, 7086, 8770, 9357, 10686]","[u'3', u'2', u'6', u'11', u'5', u'9', u'4', u'8', u'15', u'14']",1.0,"[-1, 0, 4]",0.1,45.0,"[1, 2, 6, 11]","[12330, 2, 2]",31.0,1285826,2.0,8.0,graph,A1FFMPJ0W6FHQ8,3MX2NQ3YC9UHMFLNBODAZQLM3LWX54,8
217,"[15157, 22637, 31905]","[u'down', u'down', u'right']","[11333, 28846, 30032]","[u'5', u'17', u'16']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[15157, 3613, 8574]",9.7,466433,0.0,1.0,graph,A1FQGVP8SX5WE2,3VELCLL3GKJ1YBTJA75CQT8YN0WF1E,9
218,"[7381, 18389, 19925]","[u'up', u'up', u'left']","[2132, 6260, 15690, 17191]","[u'2', u'3', u'13', u'12']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[7381, 7133, 887]",36.6,528965,6.0,2.0,graph,A1FQGVP8SX5WE2,3VELCLL3GKJ1YBTJA75CQT8YN0WF1E,9
219,"[9906, 16770, 18150]","[u'left', u'left', u'up']","[3471, 5015, 6051, 7853, 14509, 15531]","[u'3', u'5', u'4', u'2', u'14', u'15']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[9906, 2990, 719]",15.4,584224,4.0,3.0,graph,A1FQGVP8SX5WE2,3VELCLL3GKJ1YBTJA75CQT8YN0WF1E,9
220,"[24828, 29016, 32620]","[u'up', u'up', u'right']","[3871, 5649, 6913, 7845, 9087, 12589, 14727, 19991, 21365, 31217]","[u'13', u'11', u'16', u'14', u'3', u'2', u'4', u'5', u'17', u'12']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 13]","[24827, 312, 2909]",4.0,637092,3.0,4.0,graph,A1FQGVP8SX5WE2,3VELCLL3GKJ1YBTJA75CQT8YN0WF1E,9
221,"[16854, 23198, 24542]","[u'down', u'down', u'left']","[4967, 5919, 6545, 7067, 9053, 13162, 21157]","[u'2', u'4', u'3', u'5', u'13', u'17', u'16']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[16854, 2452, 687]",3.3,687193,2.0,5.0,graph,A1FQGVP8SX5WE2,3VELCLL3GKJ1YBTJA75CQT8YN0WF1E,9
222,"[41290, 45382, 46098]","[u'down', u'down', u'left']","[5487, 6890, 8032, 8490, 9349, 9791, 10379, 10835, 12831, 13237, 14979, 15977, 17565, 21406, 28088, 32569]","[u'14', u'15', u'10', u'11', u'13', u'12', u'16', u'17', u'3', u'2', u'5', u'4', u'9', u'6', u'8', u'7']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[41290, 399, 72]",44.4,741505,1.0,6.0,graph,A1FQGVP8SX5WE2,3VELCLL3GKJ1YBTJA75CQT8YN0WF1E,9
223,"[16891, 20920, 21667]","[u'left', u'left', u'up']","[2198, 2620, 3353, 3895, 4373, 4794, 5759, 6280, 8638, 9070, 9698, 10579, 14918]","[u'13', u'12', u'10', u'11', u'17', u'16', u'5', u'9', u'14', u'15', u'4', u'8', u'7']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[16891, 276, 93]",32.7,803093,5.0,7.0,graph,A1FQGVP8SX5WE2,3VELCLL3GKJ1YBTJA75CQT8YN0WF1E,9
224,"[25297, 29309, 29957]","[u'right', u'right', u'up']","[2891, 3359, 4246, 4634, 5198, 5583, 6968, 7641, 11355, 11910, 14396, 14886, 16564, 17048, 18310, 18878]","[u'10', u'11', u'12', u'13', u'14', u'15', u'4', u'8', u'6', u'2', u'7', u'3', u'17', u'16', u'9', u'5']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[25297, 315, 19]",20.4,855469,7.0,8.0,graph,A1FQGVP8SX5WE2,3VELCLL3GKJ1YBTJA75CQT8YN0WF1E,9
236,"[27418, 29423, 31196]","[u'right', u'right', u'up']","[6699, 9599, 10227, 12175, 14942, 16151, 17968, 18937, 20540, 22543, 23985, 24359, 25281, 26045]","[u'2', u'6', u'10', u'11', u'3', u'13', u'12', u'4', u'15', u'8', u'9', u'5', u'17', u'16']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[27416, 530, 7]",20.6,548074,7.0,1.0,graph,A1GRPIBHW72HDU,3X65QVEQI0N7L6DDCFXU22W9OT9CL6,10
237,"[23129, 35718, 38106]","[u'down', u'down', u'left']","[7633, 10636, 11466, 12418, 14522, 15466, 16259, 19562, 20250]","[u'3', u'13', u'12', u'7', u'4', u'2', u'5', u'17', u'16']",2.0,"[5, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[23128, 5955, 439]",45.1,606601,1.0,2.0,graph,A1GRPIBHW72HDU,3X65QVEQI0N7L6DDCFXU22W9OT9CL6,10
238,"[32571, 37549, 38979]","[u'left', u'left', u'up']","[4947, 6243, 7073, 9066, 10354, 11094, 13426, 14232, 14970, 15785, 16356, 17479, 19506]","[u'3', u'12', u'13', u'4', u'15', u'14', u'2', u'10', u'11', u'9', u'5', u'16', u'17']",2.0,"[3, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[32570, 577, 5]",32.7,664158,5.0,3.0,graph,A1GRPIBHW72HDU,3X65QVEQI0N7L6DDCFXU22W9OT9CL6,10
239,"[42404, 45658, 47335]","[u'right', u'right', u'up']","[7188, 11673, 13842, 15899, 16987, 17749, 18346, 20314, 21945, 22868, 29213, 34634, 40110]","[u'5', u'10', u'6', u'13', u'12', u'14', u'15', u'16', u'4', u'17', u'2', u'8', u'3']",2.0,"[1, 0, 2]",0.1,45.0,"[1, 2, 6, 10]","[42402, 466, 123]",32.7,721620,3.0,4.0,graph,A1GRPIBHW72HDU,3X65QVEQI0N7L6DDCFXU22W9OT9CL6,10
240,"[23029, 25353, 26816]","[u'down', u'down', u'right']","[11109, 12543, 13116, 13886, 15261, 16221, 16637, 17941, 18617, 19292, 19878, 21180]","[u'3', u'13', u'12', u'7', u'2', u'5', u'4', u'14', u'15', u'16', u'17', u'9']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[23028, 1135, 40]",40.8,770779,4.0,5.0,graph,A1GRPIBHW72HDU,3X65QVEQI0N7L6DDCFXU22W9OT9CL6,10
241,"[9365, 17245, 18913]","[u'left', u'left', u'up']","[1415, 2535, 4287, 4966, 5695]","[u'10', u'2', u'14', u'4', u'8']",2.0,"[5, 0, 1]",0.1,45.0,"[1, 4, 8, 14]","[9363, 458, 57]",39.5,837518,0.0,6.0,graph,A1GRPIBHW72HDU,3X65QVEQI0N7L6DDCFXU22W9OT9CL6,10
242,"[20077, 21561, 23083]","[u'up', u'up', u'left']","[5135, 5799, 8511, 9342, 11359, 12238, 12886, 13719, 15982, 17278, 18026]","[u'2', u'4', u'14', u'15', u'3', u'12', u'13', u'7', u'5', u'17', u'16']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[20076, 53, 15]",35.9,890664,6.0,7.0,graph,A1GRPIBHW72HDU,3X65QVEQI0N7L6DDCFXU22W9OT9CL6,10
243,"[15706, 50082, 51717]","[u'right', u'right', u'up']","[13071, 13678]","[u'6', u'10']",2.0,"[30, 0, 2]",0.1,45.0,"[1, 2, 6, 10]","[15705, 2358, 82]",33.8,987485,2.0,8.0,graph,A1GRPIBHW72HDU,3X65QVEQI0N7L6DDCFXU22W9OT9CL6,10
251,"[32432, 33520, 34384]","[u'right', u'right', u'up']","[3133, 6313, 7776, 11853, 12479, 13213, 15715, 16254, 17053, 17634, 18214, 19119, 21036, 22432]","[u'2', u'6', u'10', u'4', u'5', u'3', u'17', u'16', u'15', u'14', u'12', u'13', u'8', u'11']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[32432, 418, 131]",20.6,264946,7.0,1.0,graph,A1KGCOR8OXYR72,3AZHRG4CU4K6BAS8UT0ABF0RFIL03N,11
252,"[24279, 25086, 25850]","[u'down', u'down', u'right']","[2995, 3551, 4052, 4522, 6617, 7284, 7819, 9055, 10041, 11196, 17319, 18436, 20603, 21054, 21816, 22479]","[u'2', u'3', u'4', u'5', u'8', u'14', u'15', u'6', u'9', u'7', u'16', u'17', u'10', u'11', u'13', u'12']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[24279, 280, 86]",40.4,317002,4.0,2.0,graph,A1KGCOR8OXYR72,3AZHRG4CU4K6BAS8UT0ABF0RFIL03N,11
253,"[12357, 13025, 13802]","[u'down', u'down', u'left']","[1139, 1649, 2663, 3052, 4130, 4860, 5407, 6907, 7458, 8313, 8817, 9398, 10029, 10895]","[u'3', u'2', u'4', u'5', u'7', u'13', u'12', u'10', u'11', u'17', u'16', u'15', u'14', u'9']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[12356, 1, 1]",44.6,368953,1.0,3.0,graph,A1KGCOR8OXYR72,3AZHRG4CU4K6BAS8UT0ABF0RFIL03N,11
254,"[13368, 14142, 14958]","[u'left', u'left', u'up']","[1899, 2509, 3041, 3559, 4071, 4645, 5211, 5731, 7119, 7596, 9358, 10083, 10887]","[u'10', u'11', u'17', u'16', u'15', u'14', u'12', u'13', u'4', u'8', u'2', u'3', u'5']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[13368, 1, 1]",38.7,438995,0.0,4.0,graph,A1KGCOR8OXYR72,3AZHRG4CU4K6BAS8UT0ABF0RFIL03N,11
255,"[17661, 22436, 23404]","[u'right', u'right', u'up']","[7878, 8377, 9072, 9638, 10131, 10687, 11259, 11812, 12773, 13202, 14173, 15275, 15853, 28229]","[u'14', u'15', u'16', u'17', u'11', u'10', u'13', u'12', u'2', u'6', u'3', u'5', u'4', u'9']",2.0,"[2, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[17660, 2017, 174]",32.6,490729,2.0,5.0,graph,A1KGCOR8OXYR72,3AZHRG4CU4K6BAS8UT0ABF0RFIL03N,11
256,"[13753, 14497, 15222]","[u'up', u'up', u'left']","[1600, 2160, 2645, 3153, 3660, 4145, 4756, 5342, 7926, 8604, 9506, 10000, 10368, 11247]","[u'13', u'10', u'11', u'17', u'16', u'15', u'14', u'12', u'3', u'7', u'2', u'4', u'5', u'8']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[13752, 156, 1]",35.6,538666,6.0,6.0,graph,A1KGCOR8OXYR72,3AZHRG4CU4K6BAS8UT0ABF0RFIL03N,11
257,"[11043, 132538, 133498]","[u'up', u'up', u'right']","[1912, 2405, 2881, 3394, 3854, 4390, 4907, 5393, 6374, 6827, 7919, 8335, 131334]","[u'10', u'11', u'17', u'16', u'15', u'14', u'12', u'13', u'4', u'8', u'2', u'6', u'7']",2.0,"[91, 0, 0]",0.1,45.0,"[1, 3, 7, 13]","[11043, 29813, 201]",3.7,683706,3.0,7.0,graph,A1KGCOR8OXYR72,3AZHRG4CU4K6BAS8UT0ABF0RFIL03N,11
258,"[11830, 12710, 13518]","[u'left', u'left', u'up']","[1426, 1891, 2496, 3030, 3648, 4179, 4710, 5251, 6549, 7038, 7849, 8152]","[u'10', u'11', u'17', u'16', u'15', u'14', u'12', u'13', u'4', u'8', u'5', u'9']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[11830, 241, 63]",32.8,743586,5.0,8.0,graph,A1KGCOR8OXYR72,3AZHRG4CU4K6BAS8UT0ABF0RFIL03N,11
270,"[5570, 11017, 15722]","[u'right', u'right', u'up']","[2947, 4276, 13920, 14587]","[u'2', u'4', u'11', u'10']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[5569, 1529, 3972]",33.6,942985,3.0,1.0,graph,A1L8EDNM7HZZAX,3EICBYG644W1QGPD9ULHMNJHK44CJ4,12
271,"[3549, 7852, 11853]","[u'up', u'up', u'right']","[808, 1637, 2113, 2547, 9869, 10350]","[u'2', u'3', u'4', u'5', u'13', u'12']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 13]","[3549, 348, 3244]",20.4,993633,1.0,2.0,graph,A1L8EDNM7HZZAX,3EICBYG644W1QGPD9ULHMNJHK44CJ4,12
272,"[4041, 9968, 11792]","[u'right', u'right', u'up']","[1150, 1804, 2330, 2793, 10807, 11285]","[u'2', u'5', u'4', u'3', u'10', u'11']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[4041, 2004, 1092]",21.4,1047385,7.0,3.0,graph,A1L8EDNM7HZZAX,3EICBYG644W1QGPD9ULHMNJHK44CJ4,12
273,"[3650, 7977, 10953]","[u'left', u'left', u'up']","[947, 1425, 1818, 2176, 9370, 9970]","[u'2', u'3', u'4', u'5', u'15', u'14']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[3650, 405, 2241]",15.4,1101267,4.0,4.0,graph,A1L8EDNM7HZZAX,3EICBYG644W1QGPD9ULHMNJHK44CJ4,12
274,"[5599, 12183, 15679]","[u'up', u'up', u'left']","[2825, 3286, 3981, 4430, 13850, 14272]","[u'2', u'3', u'4', u'5', u'13', u'12']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[5599, 2671, 2762]",0.4,1154665,5.0,5.0,graph,A1L8EDNM7HZZAX,3EICBYG644W1QGPD9ULHMNJHK44CJ4,12
275,"[2759, 8767, 11431]","[u'down', u'down', u'left']","[564, 934, 1277, 1598, 9888, 10416]","[u'3', u'4', u'5', u'2', u'17', u'16']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[2759, 2053, 1891]",3.4,1204233,2.0,6.0,graph,A1L8EDNM7HZZAX,3EICBYG644W1QGPD9ULHMNJHK44CJ4,12
276,"[2859, 8851, 11546]","[u'down', u'down', u'right']","[638, 946, 1283, 1645, 10012, 10500]","[u'3', u'4', u'5', u'2', u'17', u'16']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[2859, 2052, 1953]",9.4,1255081,0.0,7.0,graph,A1L8EDNM7HZZAX,3EICBYG644W1QGPD9ULHMNJHK44CJ4,12
277,"[4023, 8279, 11231]","[u'up', u'up', u'left']","[1586, 1939, 2337, 2729, 9676, 10258]","[u'3', u'4', u'5', u'2', u'13', u'12']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[4023, 325, 2207]",36.4,1305418,6.0,8.0,graph,A1L8EDNM7HZZAX,3EICBYG644W1QGPD9ULHMNJHK44CJ4,12
291,"[606, 12739, 17553]","[u'down', u'down', u'right']","[9660, 15410, 16452]","[u'9', u'17', u'16']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[604, 8143, 4006]",41.7,399263,4.0,1.0,graph,A1LMXY8R59ZUHU,3JC6VJ2SABJ5Q2DU0ELWFIAO20O5A9,13
292,"[15518, 19963, 21611]","[u'down', u'down', u'left']","[1382, 2003, 2841, 3759, 4782, 5695, 6588, 7305, 8081, 8679, 9662, 10560, 11439, 12833, 13504, 14136]","[u'2', u'6', u'10', u'11', u'5', u'3', u'4', u'7', u'12', u'13', u'9', u'17', u'16', u'8', u'14', u'15']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[15517, 739, 875]",44.4,451353,1.0,2.0,graph,A1LMXY8R59ZUHU,3JC6VJ2SABJ5Q2DU0ELWFIAO20O5A9,13
293,"[19241, 23468, 25200]","[u'right', u'right', u'up']","[2583, 3597, 4415, 5190, 6197, 6998, 7660, 8617, 9604, 10445, 11302, 12283, 13199, 14400, 15124, 16028]","[u'5', u'9', u'17', u'16', u'4', u'8', u'15', u'14', u'2', u'6', u'11', u'10', u'3', u'7', u'13', u'12']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[19241, 522, 963]",32.4,503717,3.0,3.0,graph,A1LMXY8R59ZUHU,3JC6VJ2SABJ5Q2DU0ELWFIAO20O5A9,13
294,"[15115, 19658, 20816]","[u'right', u'right', u'up']","[1284, 1791, 2395, 2851, 3750, 4606, 5827, 6748, 7588, 8424, 8965, 10321, 11252, 12214, 13132, 13941]","[u'2', u'6', u'10', u'11', u'5', u'9', u'17', u'16', u'4', u'8', u'15', u'14', u'3', u'7', u'12', u'13']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[15115, 800, 412]",20.4,553328,7.0,4.0,graph,A1LMXY8R59ZUHU,3JC6VJ2SABJ5Q2DU0ELWFIAO20O5A9,13
295,"[15164, 19245, 20968]","[u'right', u'right', u'up']","[1591, 2158, 3201, 4326, 5267, 6008, 6645, 7639, 8837, 9565, 10008, 11067, 11821, 12356, 13234, 14220]","[u'2', u'6', u'10', u'11', u'5', u'9', u'17', u'16', u'4', u'8', u'15', u'14', u'3', u'7', u'12', u'13']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[15164, 381, 948]",32.4,611161,2.0,5.0,graph,A1LMXY8R59ZUHU,3JC6VJ2SABJ5Q2DU0ELWFIAO20O5A9,13
296,"[18970, 23080, 24596]","[u'left', u'left', u'up']","[1801, 2739, 3627, 4778, 5793, 6560, 7679, 8831, 9848, 10884, 12344, 13351, 14353, 15528, 16171, 17549]","[u'2', u'6', u'10', u'5', u'4', u'3', u'9', u'16', u'17', u'11', u'7', u'13', u'12', u'8', u'14', u'15']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[18970, 389, 765]",38.4,662934,0.0,6.0,graph,A1LMXY8R59ZUHU,3JC6VJ2SABJ5Q2DU0ELWFIAO20O5A9,13
297,"[15568, 19836, 21622]","[u'up', u'up', u'left']","[2257, 3235, 3718, 4830, 5309, 5853, 6983, 7818, 8202, 9178, 9987, 10988, 11736, 12642, 13331]","[u'5', u'4', u'3', u'8', u'14', u'15', u'2', u'7', u'12', u'13', u'6', u'11', u'17', u'9', u'16']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[15568, 392, 991]",35.5,714324,6.0,7.0,graph,A1LMXY8R59ZUHU,3JC6VJ2SABJ5Q2DU0ELWFIAO20O5A9,13
298,"[16019, 20037, 21080]","[u'left', u'left', u'up']","[1629, 2284, 3204, 4105, 5470, 6111, 6914, 7652, 8823, 9398, 9853, 10832, 11865, 13295, 14058, 14728]","[u'5', u'9', u'16', u'17', u'2', u'6', u'10', u'11', u'4', u'8', u'15', u'14', u'3', u'7', u'12', u'13']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[16019, 316, 270]",32.4,791484,5.0,8.0,graph,A1LMXY8R59ZUHU,3JC6VJ2SABJ5Q2DU0ELWFIAO20O5A9,13
304,"[22887, 28263, 32311]","[u'left', u'left', u'up']","[1586, 2198, 2951, 3749, 7026, 7630, 7993, 8678, 11592, 12046, 12426, 12789, 15802, 16358, 16710, 17086]","[u'12', u'7', u'13', u'3', u'2', u'6', u'10', u'11', u'5', u'17', u'9', u'16', u'4', u'14', u'8', u'15']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[22887, 1705, 3391]",32.4,448283,5.0,1.0,graph,A1LRDHZZUVF9AZ,3PW9OPU9PQKHXHH7MCQ56AE9EWR21H,14
305,"[15928, 20831, 22014]","[u'down', u'down', u'left']","[1593, 5177, 6266, 6567, 7965, 8429, 8743, 9549, 10319, 10715, 11087, 11507, 12181, 12593, 12927, 13281]","[u'14', u'15', u'8', u'4', u'7', u'12', u'13', u'3', u'10', u'6', u'2', u'11', u'17', u'5', u'9', u'16']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[15928, 1220, 514]",44.4,536148,1.0,2.0,graph,A1LRDHZZUVF9AZ,3PW9OPU9PQKHXHH7MCQ56AE9EWR21H,14
306,"[11872, 16304, 17094]","[u'up', u'up', u'left']","[4246, 4976, 5391]","[u'12', u'3', u'7']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[11872, 423, 1]",36.7,607260,6.0,3.0,graph,A1LRDHZZUVF9AZ,3PW9OPU9PQKHXHH7MCQ56AE9EWR21H,14
307,"[18825, 23481, 25288]","[u'right', u'right', u'up']","[1097, 3784, 5982, 7070, 8049, 8466, 10738, 11584, 12132, 12812]","[u'14', u'15', u'12', u'13', u'7', u'3', u'2', u'10', u'11', u'6']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[18825, 879, 1107]",33.0,658972,2.0,4.0,graph,A1LRDHZZUVF9AZ,3PW9OPU9PQKHXHH7MCQ56AE9EWR21H,14
308,"[13652, 17668, 18452]","[u'down', u'down', u'right']","[857, 1477, 2192, 2703, 3403, 3933, 5441, 5909, 8663, 9245, 9857, 10261, 10670, 11187]","[u'14', u'15', u'10', u'11', u'13', u'12', u'7', u'3', u'2', u'6', u'5', u'9', u'17', u'16']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[13652, 305, 108]",40.6,741628,4.0,5.0,graph,A1LRDHZZUVF9AZ,3PW9OPU9PQKHXHH7MCQ56AE9EWR21H,14
309,"[22258, 26497, 27265]","[u'right', u'right', u'up']","[1592, 2214, 2934, 3590, 4238, 4638, 5740, 6108, 6488, 7088, 8124, 9493, 9850, 10474, 12757, 13198]","[u'12', u'13', u'10', u'11', u'6', u'2', u'5', u'9', u'17', u'16', u'15', u'8', u'4', u'14', u'3', u'7']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[22258, 557, 107]",32.4,803869,3.0,6.0,graph,A1LRDHZZUVF9AZ,3PW9OPU9PQKHXHH7MCQ56AE9EWR21H,14
