,actionTimes,actions,clickTimes,clicks,condition,delays,infoCost,minTime,path,rt,score,time_elapsed,trialID,trialIndex,trial_type,worker_id,assignment_id,pid
439,"[17191, 18057, 18975]","['right', 'right', 'up']","[2542, 3116, 3693, 4387, 6443, 7633, 8832, 9828, 11331, 12348, 14049, 14884]","['3', '2', '5', '4', '16', '17', '15', '14', '10', '11', '6', '9']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[17191, 58, 36]",32.8,732305,2.0,11.0,graph,A1NS16PLRPJ3YW,3DI28L7YXAE9SXTNFWL68BNX99T1EA,13
440,"[13152, 14052, 15004]","['left', 'left', 'up']","[2073, 2805, 3356, 3957, 5956, 6558, 7742, 8341, 9798, 10820, 11784]","['3', '2', '5', '4', '16', '17', '13', '12', '14', '15', '8']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[13152, 2, 1]",38.9,781529,0.0,12.0,graph,A1NS16PLRPJ3YW,3DI28L7YXAE9SXTNFWL68BNX99T1EA,13
441,"[38285, 39227, 40122]","['right', 'right', 'up']","[7654, 8252, 8827, 9435, 10885, 11701, 13533, 14036, 16254, 16790, 18787, 19853, 21661, 22600]","['3', '2', '5', '4', '10', '11', '12', '13', '15', '14', '6', '8', '17', '16']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[38285, 176, 12]",20.6,850742,16.0,13.0,graph,A1NS16PLRPJ3YW,3DI28L7YXAE9SXTNFWL68BNX99T1EA,13
442,"[13320, 14119, 14978]","['down', 'down', 'right']","[1601, 2337, 3056, 3687, 4784, 5471, 6496, 7135, 8017, 8654, 9819, 10559]","['3', '2', '5', '4', '12', '13', '14', '15', '16', '17', '9', '8']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[13319, 2, 1]",38.8,899036,12.0,14.0,graph,A1NS16PLRPJ3YW,3DI28L7YXAE9SXTNFWL68BNX99T1EA,13
443,"[18282, 19094, 19962]","['left', 'left', 'up']","[1563, 2357, 2833, 3474, 4697, 5394, 6595, 7298, 8281, 8874, 10290, 10918, 13682, 14435]","['3', '2', '5', '4', '12', '13', '14', '15', '16', '17', '8', '9', '10', '11']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[18281, 1, 2]",32.6,946486,5.0,15.0,graph,A1NS16PLRPJ3YW,3DI28L7YXAE9SXTNFWL68BNX99T1EA,13
444,"[12690, 13502, 14358]","['right', 'right', 'up']","[559, 1201, 1736, 2351, 3495, 4320, 5912, 6600, 7391, 8024, 9048, 10423]","['3', '2', '5', '4', '16', '17', '11', '10', '13', '12', '6', '7']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[12690, 2, 3]",32.8,994925,3.0,16.0,graph,A1NS16PLRPJ3YW,3DI28L7YXAE9SXTNFWL68BNX99T1EA,13
445,"[21536, 23791, 25521]","['right', 'right', 'down']","[1761, 2319, 2986, 3705, 4714, 5282, 6072, 6720, 7545, 9584, 10251, 10993]","['3', '2', '5', '4', '12', '13', '10', '11', '6', '16', '17', '9']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 11]","[21536, 1413, 791]",42.8,1045545,9.0,17.0,graph,A1NS16PLRPJ3YW,3DI28L7YXAE9SXTNFWL68BNX99T1EA,13
446,"[8380, 9314, 10220]","['up', 'up', 'left']","[572, 1314, 1871, 2439, 3348, 3892, 5028, 5867, 7034]","['3', '2', '5', '4', '12', '13', '14', '15', '7']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[8380, 2, 3]",36.1,1100162,15.0,18.0,graph,A1NS16PLRPJ3YW,3DI28L7YXAE9SXTNFWL68BNX99T1EA,13
447,"[10639, 11585, 12508]","['down', 'down', 'right']","[1437, 2028, 2573, 3262, 4492, 5212, 6644, 7288, 8951]","['3', '2', '5', '4', '14', '15', '16', '17', '9']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[10638, 3, 2]",41.1,1148482,4.0,19.0,graph,A1NS16PLRPJ3YW,3DI28L7YXAE9SXTNFWL68BNX99T1EA,13
448,"[8874, 9792, 10723]","['left', 'left', 'up']","[1207, 1750, 2270, 2973, 3663, 4213, 5469, 6285, 7189]","['3', '2', '5', '4', '16', '17', '15', '14', '8']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[8873, 1, 2]",39.1,1198021,11.0,20.0,graph,A1NS16PLRPJ3YW,3DI28L7YXAE9SXTNFWL68BNX99T1EA,13
456,"[23883, 26028, 27073]","['up', 'up', 'right']","[1345, 2729, 5697, 6585, 9588, 13505, 14080, 14770, 15522, 16033, 16771, 17591, 18104, 19351, 20096, 21007]","['2', '3', '4', '5', '7', '8', '14', '15', '16', '9', '17', '11', '6', '10', '13', '12']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 3, 7, 13]","[23883, 1579, 280]",45.4,324876,13.0,1.0,graph,A1YSYI926BBOHW,33M4IA01QG16R2JL8VQD2RQHTD0RX7,14
457,"[20285, 21291, 22251]","['down', 'down', 'right']","[2118, 2650, 3252, 3671, 4480, 5010, 5351, 5865, 6592, 7370, 7947, 8568, 9721, 10224, 10946, 11546]","['12', '7', '13', '3', '14', '8', '15', '4', '5', '16', '9', '17', '11', '6', '10', '2']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[20285, 426, 1]",40.4,372405,4.0,2.0,graph,A1YSYI926BBOHW,33M4IA01QG16R2JL8VQD2RQHTD0RX7,14
458,"[24320, 25119, 25886]","['left', 'left', 'up']","[1796, 2538, 3543, 4117, 4769, 6055, 7179, 8043, 8546, 10054, 11114, 12312, 13127, 13666, 14300, 15013]","['14', '8', '15', '4', '5', '16', '9', '17', '11', '2', '6', '10', '13', '7', '12', '3']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[24320, 225, 2]",32.4,431417,5.0,3.0,graph,A1YSYI926BBOHW,33M4IA01QG16R2JL8VQD2RQHTD0RX7,14
459,"[21464, 22661, 23476]","['left', 'left', 'down']","[711, 1224, 1766, 2227, 3144, 3826, 5658, 6435, 7511, 8265, 8868, 9520, 10193, 11102, 11681, 12494]","['12', '7', '13', '3', '10', '6', '11', '2', '17', '9', '5', '16', '15', '8', '4', '14']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[21463, 639, 35]",36.4,478699,10.0,4.0,graph,A1YSYI926BBOHW,33M4IA01QG16R2JL8VQD2RQHTD0RX7,14
460,"[10858, 11725, 12601]","['down', 'down', 'left']","[1159, 1884, 2525, 3111, 3718, 4649, 5296, 6524, 7918, 8532]","['5', '4', '3', '2', '9', '17', '16', '7', '12', '13']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[10858, 12, 36]",45.0,525600,1.0,5.0,graph,A1YSYI926BBOHW,33M4IA01QG16R2JL8VQD2RQHTD0RX7,14
461,"[18908, 19823, 20672]","['right', 'right', 'down']","[1688, 2354, 3147, 3728, 4956, 6070, 6946, 7968, 10782, 11466, 12650, 13313, 15803, 16468]","['3', '4', '5', '2', '7', '9', '8', '6', '10', '11', '17', '16', '12', '13']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 11]","[18907, 173, 2]",36.6,574829,6.0,6.0,graph,A1YSYI926BBOHW,33M4IA01QG16R2JL8VQD2RQHTD0RX7,14
462,"[19245, 20106, 20971]","['up', 'up', 'left']","[4403, 5202, 5796, 6589, 7805, 8789, 10506, 11440, 12474, 13208]","['3', '4', '5', '2', '8', '7', '14', '15', '12', '13']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[19245, 2, 6]",36.0,625029,15.0,7.0,graph,A1YSYI926BBOHW,33M4IA01QG16R2JL8VQD2RQHTD0RX7,14
463,"[11861, 12704, 13571]","['right', 'right', 'up']","[871, 1470, 2103, 2858, 3903, 4948, 5842, 6916, 8222, 9398, 10573]","['3', '4', '5', '2', '6', '9', '8', '14', '15', '10', '11']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[11861, 2, 1]",32.9,674094,2.0,8.0,graph,A1YSYI926BBOHW,33M4IA01QG16R2JL8VQD2RQHTD0RX7,14
464,"[23304, 25871, 26651]","['up', 'up', 'left']","[2741, 3403, 3994, 4669, 5621, 6535, 7459, 8594, 11515, 12369, 13145, 14187, 14987, 16071, 17389, 18231]","['4', '5', '2', '3', '8', '7', '6', '9', '16', '17', '11', '10', '13', '12', '14', '15']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[23304, 1990, 1]",39.4,721994,8.0,9.0,graph,A1YSYI926BBOHW,33M4IA01QG16R2JL8VQD2RQHTD0RX7,14
465,"[14555, 15963, 16971]","['left', 'left', 'up']","[829, 1549, 2091, 2605, 3629, 4534, 5377, 6583, 8189, 9212, 10602, 11461]","['4', '3', '2', '5', '9', '8', '7', '6', '17', '16', '15', '14']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[14555, 564, 150]",38.8,769437,11.0,10.0,graph,A1YSYI926BBOHW,33M4IA01QG16R2JL8VQD2RQHTD0RX7,14
466,"[55346, 56251, 57124]","['right', 'right', 'up']","[36069, 36962, 37674, 38297, 39071, 39989, 41669, 42665, 43527, 44373, 45067, 45738, 46501, 47388, 48379, 49293]","['3', '4', '5', '2', '6', '7', '9', '8', '14', '15', '16', '17', '11', '10', '13', '12']",1.0,"[0, 0, 11]",0.1,45.0,"[1, 2, 6, 10]","[55345, 331, 68]",30.4,842199,9.0,11.0,graph,A1YSYI926BBOHW,33M4IA01QG16R2JL8VQD2RQHTD0RX7,14
467,"[13589, 14724, 15592]","['left', 'left', 'down']","[1178, 1902, 2552, 3264, 4159, 5202, 6216, 8244, 8867, 9941, 10603, 11517, 12278]","['4', '3', '2', '5', '9', '7', '8', '16', '17', '15', '14', '12', '13']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[13588, 398, 1]",38.7,896751,0.0,12.0,graph,A1YSYI926BBOHW,33M4IA01QG16R2JL8VQD2RQHTD0RX7,14
468,"[8368, 9336, 10301]","['up', 'up', 'right']","[916, 1559, 2381, 3001, 3816, 4901, 6437, 7372]","['4', '3', '2', '5', '9', '7', '13', '12']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 3, 7, 13]","[8366, 2, 51]",38.2,944110,18.0,13.0,graph,A1YSYI926BBOHW,33M4IA01QG16R2JL8VQD2RQHTD0RX7,14
469,"[19268, 20134, 20999]","['down', 'down', 'left']","[2080, 3413, 4097, 4810, 5944, 6889, 8083, 9339, 11748, 12532, 14630, 15334]","['3', '5', '4', '2', '8', '7', '9', '6', '17', '16', '14', '15']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[19268, 2, 1]",36.8,994283,14.0,14.0,graph,A1YSYI926BBOHW,33M4IA01QG16R2JL8VQD2RQHTD0RX7,14
470,"[14354, 15119, 15945]","['down', 'down', 'left']","[1308, 2202, 2985, 3558, 4662, 5484, 6551, 7916, 8860, 10222, 11071, 12192, 13077]","['5', '2', '3', '4', '9', '6', '7', '13', '12', '10', '11', '16', '17']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[14353, 1, 1]",32.7,1042584,7.0,15.0,graph,A1YSYI926BBOHW,33M4IA01QG16R2JL8VQD2RQHTD0RX7,14
471,"[10148, 10984, 11828]","['right', 'right', 'up']","[1122, 1714, 2278, 3113, 4315, 5107, 6031, 6682, 7467, 8362, 9205]","['4', '5', '2', '3', '7', '6', '9', '16', '17', '11', '10']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[10148, 2, 1]",32.9,1089879,3.0,16.0,graph,A1YSYI926BBOHW,33M4IA01QG16R2JL8VQD2RQHTD0RX7,14
472,"[10787, 11747, 12637]","['up', 'up', 'right']","[1454, 2067, 2609, 3173, 4397, 5952, 6866, 7959, 9007, 9889]","['4', '5', '2', '3', '7', '8', '9', '6', '13', '12']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 3, 7, 13]","[10786, 2, 1]",40.0,1139250,19.0,17.0,graph,A1YSYI926BBOHW,33M4IA01QG16R2JL8VQD2RQHTD0RX7,14
473,"[10349, 11182, 12092]","['down', 'down', 'right']","[675, 1298, 2015, 2707, 4222, 5336, 6190, 7005, 7647, 8854, 9553]","['3', '4', '5', '2', '9', '8', '7', '12', '13', '16', '17']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[10349, 1, 58]",38.9,1188761,12.0,18.0,graph,A1YSYI926BBOHW,33M4IA01QG16R2JL8VQD2RQHTD0RX7,14
474,"[21224, 21900, 22695]","['right', 'right', 'up']","[891, 1515, 2047, 2618, 3643, 4496, 5420, 6054, 6776, 7738, 8665, 11953, 12749, 13643, 14759, 15218]","['3', '4', '5', '2', '8', '7', '6', '10', '11', '13', '12', '15', '14', '16', '9', '17']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[21224, 143, 1]",20.4,1239664,16.0,19.0,graph,A1YSYI926BBOHW,33M4IA01QG16R2JL8VQD2RQHTD0RX7,14
475,"[11734, 12560, 13422]","['right', 'right', 'down']","[927, 1711, 2224, 2787, 3538, 4561, 5611, 6811, 7977, 8779, 9817, 10576]","['3', '5', '2', '4', '6', '7', '9', '8', '10', '11', '13', '12']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 11]","[11734, 2, 1]",36.8,1290916,17.0,20.0,graph,A1YSYI926BBOHW,33M4IA01QG16R2JL8VQD2RQHTD0RX7,14
483,"[29138, 34469, 38776]","['up', 'up', 'right']","[3069, 3880, 4672, 5905, 8625, 9389, 10211, 12021, 14709, 15485, 16219, 17345, 22502, 23323, 24635, 26635]","['4', '8', '14', '15', '16', '9', '5', '17', '11', '6', '10', '2', '3', '7', '13', '12']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 3, 7, 13]","[29137, 1795, 530]",39.4,636794,19.0,1.0,graph,A21SIPO89DP66I,3ND9UOO81K2GZ4JIT6XVEW3BEJ2LWF,15
484,"[19302, 23217, 27480]","['left', 'left', 'up']","[2027, 2839, 3652, 4550, 5650, 6363, 7119, 8057, 9220, 10000, 10656, 11665, 13782, 14722, 15788, 16515]","['13', '7', '12', '3', '10', '6', '2', '11', '5', '9', '17', '16', '15', '14', '8', '4']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 4, 8, 14]","[19302, 384, 325]",38.4,722595,0.0,2.0,graph,A21SIPO89DP66I,3ND9UOO81K2GZ4JIT6XVEW3BEJ2LWF,15
485,"[11359, 15663, 20086]","['left', 'left', 'up']","[1943, 2940, 3909, 5646]","['14', '15', '8', '4']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 4, 8, 14]","[11359, 500, 355]",39.6,788124,11.0,3.0,graph,A21SIPO89DP66I,3ND9UOO81K2GZ4JIT6XVEW3BEJ2LWF,15
486,"[10476, 16363, 20806]","['left', 'left', 'down']","[2978, 3994, 5905, 7111, 8539]","['14', '15', '8', '4', '16']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 4, 8, 15]","[10476, 2085, 421]",37.5,846004,10.0,4.0,graph,A21SIPO89DP66I,3ND9UOO81K2GZ4JIT6XVEW3BEJ2LWF,15
487,"[21338, 25379, 33561]","['right', 'right', 'down']","[3704, 4544, 5394, 6308, 7813, 8852, 10233, 11016, 11792, 12888, 14231, 15641, 17707, 18305]","['12', '13', '10', '11', '6', '2', '17', '9', '16', '5', '15', '14', '8', '4']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 11]","[21336, 388, 4323]",36.6,907527,17.0,5.0,graph,A21SIPO89DP66I,3ND9UOO81K2GZ4JIT6XVEW3BEJ2LWF,15
488,"[16951, 22916, 27391]","['right', 'right', 'down']","[9241, 10248, 11720, 12659, 14158, 15225]","['14', '15', '10', '11', '2', '6']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 11]","[16950, 2174, 390]",43.4,966352,9.0,6.0,graph,A21SIPO89DP66I,3ND9UOO81K2GZ4JIT6XVEW3BEJ2LWF,15
489,"[17955, 24317, 29720]","['up', 'up', 'left']","[5322, 6495, 7487, 8527, 9476, 11592, 12719, 13647, 14978, 16155]","['10', '11', '17', '16', '15', '14', '12', '13', '7', '3']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 3, 7, 12]","[17955, 2641, 1319]",36.0,1028193,15.0,7.0,graph,A21SIPO89DP66I,3ND9UOO81K2GZ4JIT6XVEW3BEJ2LWF,15
490,"[20892, 25289, 29609]","['down', 'down', 'left']","[10742, 11949, 13187, 14244, 15470, 16861, 18135, 19184]","['13', '12', '14', '15', '16', '17', '5', '9']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 5, 9, 16]","[20892, 411, 300]",45.2,1089611,1.0,8.0,graph,A21SIPO89DP66I,3ND9UOO81K2GZ4JIT6XVEW3BEJ2LWF,15
491,"[17553, 22055, 26501]","['left', 'left', 'up']","[3254, 4897, 5788, 9928, 11140, 11934, 13097, 14228, 15343, 16271]","['14', '8', '4', '15', '16', '17', '11', '10', '13', '12']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 4, 8, 14]","[17553, 576, 415]",33.0,1147228,5.0,9.0,graph,A21SIPO89DP66I,3ND9UOO81K2GZ4JIT6XVEW3BEJ2LWF,15
492,"[10467, 14994, 19248]","['down', 'down', 'right']","[677, 1871, 3019, 4409, 6075, 7232, 8832]","['7', '6', '9', '8', '16', '17', '5']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 5, 9, 17]","[10467, 387, 319]",41.3,1206858,4.0,10.0,graph,A21SIPO89DP66I,3ND9UOO81K2GZ4JIT6XVEW3BEJ2LWF,15
493,"[9565, 17630, 22044]","['up', 'up', 'right']","[5850, 7354, 8421]","['7', '13', '3']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 3, 7, 13]","[9564, 4085, 378]",46.7,1264437,13.0,11.0,graph,A21SIPO89DP66I,3ND9UOO81K2GZ4JIT6XVEW3BEJ2LWF,15
494,"[20023, 24215, 28662]","['right', 'right', 'up']","[2322, 4087, 5225, 6400, 7821, 9109, 9929, 11810, 13931, 15280, 16732, 17700]","['7', '13', '12', '3', '10', '11', '6', '2', '9', '8', '14', '15']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 10]","[20022, 342, 355]",32.8,1322388,2.0,12.0,graph,A21SIPO89DP66I,3ND9UOO81K2GZ4JIT6XVEW3BEJ2LWF,15
495,"[28835, 32977, 37822]","['up', 'up', 'right']","[4629, 5897, 7019, 8104, 9515, 10789, 11877, 13445, 14524, 15522, 18386, 24102, 25050, 26159]","['6', '10', '11', '2', '9', '17', '16', '8', '14', '15', '4', '7', '13', '3']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 3, 7, 13]","[28835, 380, 771]",33.6,1400084,8.0,13.0,graph,A21SIPO89DP66I,3ND9UOO81K2GZ4JIT6XVEW3BEJ2LWF,15
496,"[15140, 28008, 33617]","['down', 'down', 'left']","[10278, 11590, 12578, 13520]","['9', '17', '16', '5']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 5, 9, 16]","[15140, 9010, 1526]",37.6,1456612,14.0,14.0,graph,A21SIPO89DP66I,3ND9UOO81K2GZ4JIT6XVEW3BEJ2LWF,15
497,"[36519, 40621, 44900]","['right', 'right', 'up']","[10661, 11959, 13048, 13979, 15528, 16604, 18930, 21020, 21633, 22852, 24322, 25301, 27142]","['9', '8', '7', '6', '14', '15', '4', '16', '5', '17', '11', '10', '2']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 10]","[36519, 322, 444]",32.7,1537624,3.0,15.0,graph,A21SIPO89DP66I,3ND9UOO81K2GZ4JIT6XVEW3BEJ2LWF,15
498,"[58321, 62697, 67110]","['down', 'down', 'right']","[47597, 48859, 49984, 51131, 52254, 53163, 54457]","['6', '7', '8', '9', '16', '17', '5']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 5, 9, 17]","[58321, 329, 379]",39.3,1614011,12.0,16.0,graph,A21SIPO89DP66I,3ND9UOO81K2GZ4JIT6XVEW3BEJ2LWF,15
499,"[18381, 22670, 27027]","['down', 'down', 'right']","[5323, 6370, 7448, 8438, 9517, 10473, 11184, 12143, 13468, 16538]","['7', '6', '9', '8', '14', '15', '16', '17', '5', '4']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 5, 9, 17]","[18381, 298, 286]",33.0,1670739,7.0,17.0,graph,A21SIPO89DP66I,3ND9UOO81K2GZ4JIT6XVEW3BEJ2LWF,15
500,"[36794, 41665, 45898]","['right', 'right', 'up']","[1761, 6506, 7018, 8606, 10867, 11800, 13589, 14572, 16111, 17323, 18579, 20446, 22669, 23510, 24291, 34196]","['9', '8', '7', '6', '13', '12', '17', '16', '11', '10', '2', '5', '15', '14', '4', '3']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 10]","[36794, 1348, 342]",20.4,1730382,16.0,18.0,graph,A21SIPO89DP66I,3ND9UOO81K2GZ4JIT6XVEW3BEJ2LWF,15
501,"[15245, 20324, 26421]","['up', 'up', 'right']","[1999, 2454, 3024, 3768, 6651, 7829, 9273, 11612, 12466]","['6', '7', '8', '9', '4', '2', '3', '12', '13']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 3, 7, 13]","[15244, 1151, 2066]",38.1,1792004,18.0,19.0,graph,A21SIPO89DP66I,3ND9UOO81K2GZ4JIT6XVEW3BEJ2LWF,15
502,"[14693, 19688, 25657]","['right', 'right', 'down']","[2981, 4235, 5812, 6911, 8479, 11964, 13065]","['7', '6', '10', '11', '2', '9', '8']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 11]","[14692, 1001, 1722]",37.3,1847920,6.0,20.0,graph,A21SIPO89DP66I,3ND9UOO81K2GZ4JIT6XVEW3BEJ2LWF,15
510,"[31780, 36007, 40462]","['up', 'up', 'right']","[5546, 6763, 8000, 8789, 16197, 17523, 18405, 22440, 23340, 27912, 29604]","['3', '4', '5', '2', '10', '11', '6', '8', '7', '12', '13']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 3, 7, 13]","[31778, 513, 568]",45.9,382870,13.0,1.0,graph,A29VV8U7XTHC3B,3QILPRALQ5VVX3QL7GX4D84E172N87,16
511,"[9129, 13534, 17880]","['up', 'up', 'right']","[1779, 2700, 3474, 4433, 5498, 6642, 7392]","['3', '4', '5', '2', '7', '13', '12']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 3, 7, 13]","[9129, 596, 493]",40.3,441457,19.0,2.0,graph,A29VV8U7XTHC3B,3QILPRALQ5VVX3QL7GX4D84E172N87,16
512,"[17336, 21541, 25818]","['right', 'right', 'up']","[1626, 2487, 3236, 3915, 4706, 5770, 6905, 8475, 9549, 13825, 14545]","['3', '4', '2', '5', '6', '8', '7', '12', '13', '11', '10']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 10]","[17336, 520, 444]",20.9,508707,16.0,3.0,graph,A29VV8U7XTHC3B,3QILPRALQ5VVX3QL7GX4D84E172N87,16
513,"[22370, 26385, 30997]","['up', 'up', 'left']","[1109, 1809, 2517, 3474, 5609, 6521, 7412, 8457, 9609, 10674, 13959, 15125, 19247, 20129]","['2', '4', '3', '5', '9', '16', '17', '7', '13', '12', '8', '6', '14', '15']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 3, 7, 12]","[22369, 381, 783]",39.6,580537,8.0,4.0,graph,A29VV8U7XTHC3B,3QILPRALQ5VVX3QL7GX4D84E172N87,16
514,"[31344, 35433, 39716]","['down', 'down', 'left']","[7962, 8961, 10107, 11059, 12255, 13501, 14788, 16042, 17766, 18659, 20461, 21647, 23286, 24789]","['3', '5', '4', '2', '8', '7', '13', '12', '6', '10', '11', '9', '17', '16']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 5, 9, 16]","[31344, 427, 482]",44.6,639528,1.0,5.0,graph,A29VV8U7XTHC3B,3QILPRALQ5VVX3QL7GX4D84E172N87,16
515,"[16318, 21101, 25456]","['down', 'down', 'right']","[3345, 4581, 5654, 6738, 8897, 10204, 12282, 13831, 14905]","['3', '5', '2', '4', '8', '7', '9', '16', '17']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 5, 9, 17]","[16317, 950, 486]",39.1,704046,12.0,6.0,graph,A29VV8U7XTHC3B,3QILPRALQ5VVX3QL7GX4D84E172N87,16
516,"[27305, 31304, 35458]","['down', 'down', 'right']","[1656, 2829, 3407, 4166, 5061, 6313, 7054, 8302, 9505, 10745, 14730, 16865, 20209, 21064]","['3', '5', '4', '2', '6', '10', '11', '7', '9', '16', '17', '8', '14', '15']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 5, 9, 17]","[27305, 358, 301]",32.6,764926,7.0,7.0,graph,A29VV8U7XTHC3B,3QILPRALQ5VVX3QL7GX4D84E172N87,16
517,"[14859, 18945, 23442]","['down', 'down', 'left']","[2204, 2812, 3653, 4642, 5579, 6480, 7279, 8587, 9916, 12276, 13210]","['3', '5', '2', '4', '8', '14', '15', '7', '9', '16', '17']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 5, 9, 16]","[14859, 349, 589]",36.9,822339,14.0,8.0,graph,A29VV8U7XTHC3B,3QILPRALQ5VVX3QL7GX4D84E172N87,16
518,"[14728, 18909, 23097]","['right', 'right', 'down']","[1834, 2723, 3454, 4162, 5277, 6147, 7121, 8559, 9542, 10678]","['3', '4', '2', '5', '7', '12', '13', '6', '10', '11']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 11]","[14728, 455, 318]",43.0,878893,9.0,9.0,graph,A29VV8U7XTHC3B,3QILPRALQ5VVX3QL7GX4D84E172N87,16
519,"[35744, 39704, 44018]","['right', 'right', 'up']","[1762, 3119, 4331, 5602, 6909, 7892, 9017, 11771, 13931, 15694, 18145, 19454, 22421, 23697]","['3', '4', '5', '2', '9', '16', '17', '6', '7', '8', '14', '15', '11', '10']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 10]","[35743, 332, 475]",32.6,935147,3.0,10.0,graph,A29VV8U7XTHC3B,3QILPRALQ5VVX3QL7GX4D84E172N87,16
520,"[13861, 18069, 22239]","['right', 'right', 'up']","[1533, 2586, 3417, 4460, 5615, 6750, 8058, 9354, 10460, 11643]","['3', '4', '5', '2', '9', '8', '6', '14', '15', '10']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 10]","[13857, 357, 283]",33.0,993253,2.0,11.0,graph,A29VV8U7XTHC3B,3QILPRALQ5VVX3QL7GX4D84E172N87,16
521,"[18313, 23515, 28132]","['left', 'left', 'up']","[442, 2001, 3105, 5223, 6204, 7057, 8050, 9490, 10826, 12822, 14109, 15366, 16823]","['5', '3', '2', '4', '9', '16', '17', '6', '10', '11', '8', '7', '14']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 4, 8, 14]","[18313, 1434, 735]",38.7,1054708,0.0,12.0,graph,A29VV8U7XTHC3B,3QILPRALQ5VVX3QL7GX4D84E172N87,16
522,"[17103, 21506, 25849]","['right', 'right', 'down']","[913, 2068, 4013, 4845, 5999, 6972, 8448, 9749, 12261, 13548, 15465]","['3', '4', '2', '5', '9', '16', '17', '8', '7', '6', '11']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 11]","[17103, 509, 418]",36.9,1119886,6.0,13.0,graph,A29VV8U7XTHC3B,3QILPRALQ5VVX3QL7GX4D84E172N87,16
