,actionTimes,actions,clickTimes,clicks,infoCost,minTime,path,rt,score,time_elapsed,trialID,trialIndex,trial_type,worker_id,assignment_id,pid
568,"[10929, 11768, 12924]","['left', 'left', 'up']","[749, 1182, 1676, 2178, 3101, 3640, 4402, 5101]","['2', '6', '11', '10', '4', '8', '15', '14']",0.05,45.0,"[1, 4, 8, 14]","[10929, 341, 650]",3.8,760420,0.0,10.0,graph,ACNPJ7WXOGX5M,3W8CV64QJ2Z31CNK9A858K2TZPD9HN,19
569,"[7572, 8126, 9504]","['right', 'right', 'down']","[1579, 1928, 2350, 3371]","['2', '6', '11', '10']",0.05,45.0,"[1, 2, 6, 11]","[7572, 48, 861]",3.92,809328,17.0,11.0,graph,ACNPJ7WXOGX5M,3W8CV64QJ2Z31CNK9A858K2TZPD9HN,19
570,"[9781, 10594, 11930]","['left', 'left', 'down']","[452, 828, 1204, 1724, 2727, 3156, 3613, 4634]","['2', '6', '11', '10', '4', '8', '15', '14']",0.05,45.0,"[1, 4, 8, 15]","[9781, 301, 824]",3.77,857630,5.0,12.0,graph,ACNPJ7WXOGX5M,3W8CV64QJ2Z31CNK9A858K2TZPD9HN,19
571,"[13076, 13916, 16264]","['right', 'right', 'up']","[1081, 1547, 2194, 2896, 3805, 4297, 4765, 5404]","['2', '6', '10', '11', '4', '8', '15', '14']",0.05,45.0,"[1, 2, 6, 10]","[13076, 332, 1833]",1.85,911489,19.0,13.0,graph,ACNPJ7WXOGX5M,3W8CV64QJ2Z31CNK9A858K2TZPD9HN,19
572,"[9071, 10373, 11251]","['right', 'right', 'down']","[1903, 2263, 2738, 3178, 3252]","['2', '6', '10', '11', '11']",0.05,45.0,"[1, 2, 6, 11]","[9070, 790, 373]",3.05,959404,3.0,14.0,graph,ACNPJ7WXOGX5M,3W8CV64QJ2Z31CNK9A858K2TZPD9HN,19
573,"[22741, 23532, 25263]","['down', 'down', 'right']","[722, 2921, 3630, 4061, 5418, 5781, 6409, 7091, 15144, 15601, 15676, 16139, 18764]","['2', '6', '10', '11', '4', '8', '15', '14', '5', '9', '9', '17', '16']",0.05,45.0,"[1, 5, 9, 17]","[22741, 288, 1221]",4.06,1008455,1.0,15.0,graph,ACNPJ7WXOGX5M,3W8CV64QJ2Z31CNK9A858K2TZPD9HN,19
574,"[4941, 5446, 6189]","['right', 'right', 'up']","[747, 1064, 1540, 2014]","['2', '6', '10', '11']",0.05,45.0,"[1, 2, 6, 10]","[4941, 8, 219]",4.08,1055641,18.0,16.0,graph,ACNPJ7WXOGX5M,3W8CV64QJ2Z31CNK9A858K2TZPD9HN,19
575,"[8010, 8645, 10467]","['right', 'right', 'up']","[396, 719, 1229, 2313, 46962]","['2', '6', '10', '11', '17']",0.05,45.0,"[1, 2, 6, 10]","[8010, 120, 1310]",2.56,1104208,2.0,17.0,graph,ACNPJ7WXOGX5M,3W8CV64QJ2Z31CNK9A858K2TZPD9HN,19
576,"[7376, 8103, 15527]","['right', 'right', 'up']","[1199, 1678, 2186, 2687]","['2', '6', '10', '11']",0.05,45.0,"[1, 2, 6, 10]","[7375, 216, 6909]",2.42,1172100,8.0,18.0,graph,ACNPJ7WXOGX5M,3W8CV64QJ2Z31CNK9A858K2TZPD9HN,19
577,"[7797, 8488, 11635]","['right', 'right', 'down']","[1372, 1694, 2124, 2642]","['2', '6', '10', '11']",0.05,45.0,"[1, 2, 6, 11]","[7797, 186, 2634]",2.25,1223263,7.0,19.0,graph,ACNPJ7WXOGX5M,3W8CV64QJ2Z31CNK9A858K2TZPD9HN,19
578,"[21770, 22708, 24451]","['down', 'down', 'right']","[1452, 1779, 2182, 2531, 3489, 3856, 4322, 4850, 5854, 6301, 6758, 6813, 7412, 9268, 9876, 10349, 12176]","['2', '6', '10', '11', '4', '8', '15', '14', '5', '9', '17', '17', '16', '3', '7', '13', '12']",0.05,45.0,"[1, 5, 9, 17]","[21770, 441, 1237]",1.3,1271691,12.0,20.0,graph,ACNPJ7WXOGX5M,3W8CV64QJ2Z31CNK9A858K2TZPD9HN,19
590,"[6016, 9213, 10726]","['up', 'up', 'right']",[],[],0.05,45.0,"[1, 3, 7, 13]","[6016, 2688, 1019]",-0.7,355110,12.0,1.0,graph,AD7CUW86FWEKT,3OJSZ2ATDSWN70FWTB9C5R8XZQY57Q,20
591,"[8230, 11570, 15749]","['right', 'right', 'down']","[3531, 13127]","['2', '10']",0.05,45.0,"[1, 2, 6, 11]","[8230, 2837, 3686]",0.87,403477,9.0,2.0,graph,AD7CUW86FWEKT,3OJSZ2ATDSWN70FWTB9C5R8XZQY57Q,20
592,"[5176, 6324, 10930]","['down', 'down', 'right']",[8541],['16'],0.05,45.0,"[1, 5, 9, 17]","[5176, 642, 4110]",1.43,451213,5.0,3.0,graph,AD7CUW86FWEKT,3OJSZ2ATDSWN70FWTB9C5R8XZQY57Q,20
593,"[3821, 4778, 10151]","['left', 'left', 'down']",[7916],['14'],0.05,45.0,"[1, 4, 8, 15]","[3821, 445, 4867]",-1.18,500524,18.0,4.0,graph,AD7CUW86FWEKT,3OJSZ2ATDSWN70FWTB9C5R8XZQY57Q,20
594,"[5883, 6790, 8036]","['down', 'down', 'right']","[1640, 3704]","['13', '17']",0.05,45.0,"[1, 5, 9, 17]","[5883, 387, 746]",4.61,548065,1.0,5.0,graph,AD7CUW86FWEKT,3OJSZ2ATDSWN70FWTB9C5R8XZQY57Q,20
595,"[3286, 4079, 5023]","['up', 'up', 'left']",[1553],['12'],0.05,45.0,"[1, 3, 7, 12]","[3286, 296, 452]",2.14,595792,2.0,6.0,graph,AD7CUW86FWEKT,3OJSZ2ATDSWN70FWTB9C5R8XZQY57Q,20
596,"[3039, 3683, 4475]","['down', 'down', 'right']",[995],['17'],0.05,45.0,"[1, 5, 9, 17]","[3038, 140, 297]",5.46,642705,19.0,7.0,graph,AD7CUW86FWEKT,3OJSZ2ATDSWN70FWTB9C5R8XZQY57Q,20
597,"[3304, 4024, 4801]","['down', 'down', 'left']",[1607],['16'],0.05,45.0,"[1, 5, 9, 16]","[3304, 219, 278]",3.0,690412,13.0,8.0,graph,AD7CUW86FWEKT,3OJSZ2ATDSWN70FWTB9C5R8XZQY57Q,20
598,"[10253, 11005, 12861]","['right', 'right', 'down']","[2139, 2935, 3628, 4152, 4730, 5430, 6172, 6907]","['10', '11', '13', '12', '14', '15', '16', '17']",0.05,45.0,"[1, 2, 6, 11]","[10253, 249, 1333]",4.88,737652,6.0,9.0,graph,AD7CUW86FWEKT,3OJSZ2ATDSWN70FWTB9C5R8XZQY57Q,20
599,"[8161, 8866, 9701]","['up', 'up', 'left']","[807, 2216, 2903, 3482, 4674, 5390]","['12', '13', '10', '11', '17', '16']",0.05,45.0,"[1, 3, 7, 12]","[8161, 208, 341]",4.57,784219,0.0,10.0,graph,AD7CUW86FWEKT,3OJSZ2ATDSWN70FWTB9C5R8XZQY57Q,20
600,"[3283, 4003, 5043]","['left', 'left', 'down']","[762, 1468]","['14', '15']",0.05,45.0,"[1, 4, 8, 15]","[3283, 215, 535]",4.1,833200,14.0,11.0,graph,AD7CUW86FWEKT,3OJSZ2ATDSWN70FWTB9C5R8XZQY57Q,20
601,"[4758, 5472, 6880]","['down', 'down', 'right']","[1588, 2490]","['16', '17']",0.05,45.0,"[1, 5, 9, 17]","[4758, 217, 905]",4.94,879781,7.0,12.0,graph,AD7CUW86FWEKT,3OJSZ2ATDSWN70FWTB9C5R8XZQY57Q,20
602,"[8948, 9592, 10288]","['left', 'left', 'down']","[647, 1614, 2425, 3106, 4182, 4931, 6164, 6759]","['11', '10', '13', '12', '14', '15', '16', '17']",0.05,45.0,"[1, 4, 8, 15]","[8948, 142, 203]",3.36,932961,11.0,13.0,graph,AD7CUW86FWEKT,3OJSZ2ATDSWN70FWTB9C5R8XZQY57Q,20
603,"[8374, 9052, 10027]","['up', 'up', 'left']","[1123, 2091, 2716, 3466, 4027, 4852, 5438, 6247]","['17', '11', '10', '13', '12', '14', '15', '16']",0.05,45.0,"[1, 3, 7, 12]","[8374, 183, 472]",4.08,979971,4.0,14.0,graph,AD7CUW86FWEKT,3OJSZ2ATDSWN70FWTB9C5R8XZQY57Q,20
604,"[4935, 5670, 6806]","['up', 'up', 'left']","[1081, 1829, 2535, 3091]","['11', '10', '13', '12']",0.05,45.0,"[1, 3, 7, 12]","[4935, 236, 638]",2.67,1027272,15.0,15.0,graph,AD7CUW86FWEKT,3OJSZ2ATDSWN70FWTB9C5R8XZQY57Q,20
605,"[3135, 3902, 5019]","['left', 'left', 'up']",[1024],['14'],0.05,45.0,"[1, 4, 8, 14]","[3134, 269, 614]",1.23,1074455,3.0,16.0,graph,AD7CUW86FWEKT,3OJSZ2ATDSWN70FWTB9C5R8XZQY57Q,20
606,"[9094, 9789, 10522]","['right', 'right', 'up']","[2606, 3607, 4301, 5050, 5829, 6486, 7055, 7633]","['10', '11', '17', '16', '15', '14', '12', '13']",0.05,45.0,"[1, 2, 6, 10]","[9094, 194, 238]",2.22,1120847,8.0,17.0,graph,AD7CUW86FWEKT,3OJSZ2ATDSWN70FWTB9C5R8XZQY57Q,20
607,"[8979, 9739, 11239]","['right', 'right', 'down']","[948, 1594, 2296, 3028, 4896, 5419, 7089]","['12', '13', '10', '11', '17', '16', '6']",0.05,45.0,"[1, 2, 6, 11]","[8979, 254, 1004]",3.77,1173660,17.0,18.0,graph,AD7CUW86FWEKT,3OJSZ2ATDSWN70FWTB9C5R8XZQY57Q,20
608,"[11099, 11869, 12605]","['right', 'right', 'down']","[499, 1286, 2042, 2612, 3665, 4329, 4994, 5686, 9290]","['15', '14', '16', '17', '13', '12', '10', '11', '2']",0.05,45.0,"[1, 2, 6, 11]","[11099, 269, 238]",4.88,1220785,16.0,19.0,graph,AD7CUW86FWEKT,3OJSZ2ATDSWN70FWTB9C5R8XZQY57Q,20
609,"[15877, 16590, 17547]","['right', 'right', 'down']","[1493, 2690, 3603, 4466, 5352, 5985, 6819, 7562, 10685, 11354, 12003, 14552]","['16', '10', '13', '14', '15', '12', '11', '17', '4', '2', '3', '6']",0.05,45.0,"[1, 2, 6, 11]","[15877, 213, 455]",2.57,1268744,10.0,20.0,graph,AD7CUW86FWEKT,3OJSZ2ATDSWN70FWTB9C5R8XZQY57Q,20
619,"[27453, 28908, 30812]","['right', 'right', 'down']","[4004, 5005, 5828, 10981, 15269, 16044, 16767, 17741, 19421, 19916, 20468, 21309, 22148, 22676, 23388]","['2', '6', '10', '11', '4', '8', '15', '14', '3', '7', '13', '12', '5', '9', '16']",0.05,45.0,"[1, 2, 6, 11]","[27453, 956, 1409]",4.53,2104684,6.0,1.0,graph,AUI3R928P63B0,3Z4GS9HPNVA2U4TFH4O93BMTQWT777,21
620,"[29415, 32846, 35685]","['up', 'up', 'right']","[3245, 3766, 4446, 5622, 6879, 7343, 7943, 8695, 9920, 10343, 10855, 11503, 12214, 12783, 13346, 14031]","['5', '9', '17', '16', '2', '6', '11', '10', '3', '7', '13', '12', '4', '8', '14', '15']",0.05,45.0,"[1, 3, 7, 13]","[29415, 2935, 2341]",3.22,2161899,9.0,2.0,graph,AUI3R928P63B0,3Z4GS9HPNVA2U4TFH4O93BMTQWT777,21
621,"[26136, 27527, 29319]","['right', 'right', 'up']","[1935, 2584, 3336, 5824, 7695, 8184, 8816, 9968, 10890, 11392, 12192, 12807, 13679, 14791, 15953, 16623]","['2', '6', '10', '11', '5', '9', '17', '16', '4', '8', '14', '15', '3', '7', '12', '13']",0.05,45.0,"[1, 2, 6, 10]","[26135, 901, 1293]",3.48,2209156,18.0,3.0,graph,AUI3R928P63B0,3Z4GS9HPNVA2U4TFH4O93BMTQWT777,21
622,"[20443, 22130, 23714]","['down', 'down', 'right']","[3077, 3741, 4655, 5452, 7765, 8341, 8968, 9597, 10373, 10949, 11509, 12148, 13020, 13556, 14268, 15100]","['2', '6', '11', '10', '3', '7', '13', '12', '4', '8', '14', '15', '5', '9', '16', '17']",0.05,45.0,"[1, 5, 9, 17]","[20443, 1153, 1093]",4.71,2259428,19.0,4.0,graph,AUI3R928P63B0,3Z4GS9HPNVA2U4TFH4O93BMTQWT777,21
623,"[30007, 32119, 35535]","['up', 'up', 'left']","[2119, 2855, 3422, 4118, 5622, 6270, 6829, 7942, 8774, 9734, 10368, 10879, 11983, 12617, 13247, 13927]","['3', '7', '13', '12', '4', '8', '14', '15', '16', '5', '9', '17', '2', '6', '10', '11']",0.05,45.0,"[1, 3, 7, 12]","[30006, 1612, 2929]",4.22,2307269,5.0,5.0,graph,AUI3R928P63B0,3Z4GS9HPNVA2U4TFH4O93BMTQWT777,21
624,"[25559, 27103, 30263]","['up', 'up', 'right']","[1775, 2344, 2856, 3456, 4280, 4735, 5176, 5688, 6543, 7015, 7751, 8159, 8767, 9912, 10561, 11167]","['5', '9', '16', '17', '11', '6', '10', '2', '3', '4', '8', '14', '15', '7', '13', '12']",0.05,45.0,"[1, 3, 7, 13]","[25559, 1048, 2659]",3.51,2354986,13.0,6.0,graph,AUI3R928P63B0,3Z4GS9HPNVA2U4TFH4O93BMTQWT777,21
625,"[31163, 32305, 34242]","['right', 'right', 'up']","[1293, 1723, 2163, 2747, 3451, 3851, 4274, 5547, 6755, 7251, 7707, 8354, 9058, 9515, 10027, 10771]","['5', '9', '16', '17', '2', '6', '10', '11', '3', '7', '13', '12', '4', '8', '14', '15']",0.05,45.0,"[1, 2, 6, 10]","[31163, 643, 1395]",1.82,2402579,8.0,7.0,graph,AUI3R928P63B0,3Z4GS9HPNVA2U4TFH4O93BMTQWT777,21
626,"[33321, 34128, 35840]","['down', 'down', 'right']","[3057, 3577, 4041, 4592, 5352, 5760, 6209, 6841, 7681, 8169, 8617, 9266, 10481, 10921, 11448, 12153]","['2', '6', '10', '11', '5', '9', '16', '17', '4', '8', '14', '15', '3', '7', '13', '12']",0.05,45.0,"[1, 5, 9, 17]","[33321, 235, 1222]",1.35,2452550,12.0,8.0,graph,AUI3R928P63B0,3Z4GS9HPNVA2U4TFH4O93BMTQWT777,21
627,"[28996, 29715, 32771]","['left', 'left', 'down']","[1965, 2493, 2999, 3949, 5957, 6556, 7100, 7701, 9254, 9717, 10213, 10797, 12388, 13085, 13571, 14420]","['2', '6', '10', '11', '5', '9', '16', '17', '4', '8', '14', '15', '3', '7', '12', '13']",0.05,45.0,"[1, 4, 8, 15]","[28996, 224, 2546]",3.4,2504363,14.0,9.0,graph,AUI3R928P63B0,3Z4GS9HPNVA2U4TFH4O93BMTQWT777,21
628,"[23887, 24437, 26677]","['right', 'right', 'down']","[2534, 3079, 3679, 4414, 5333, 5826, 6349, 7198, 8053, 8493, 8974, 9582, 10226, 10680, 11238, 11950]","['2', '6', '10', '11', '5', '9', '17', '16', '4', '8', '14', '15', '3', '7', '12', '13']",0.05,45.0,"[1, 2, 6, 11]","[23886, 51, 1741]",3.32,2551485,17.0,10.0,graph,AUI3R928P63B0,3Z4GS9HPNVA2U4TFH4O93BMTQWT777,21
629,"[20569, 21249, 23252]","['left', 'left', 'down']","[1922, 2362, 2810, 3530, 4617, 4978, 5403, 6034, 7042, 7578, 7994, 8674, 9639, 9978, 10425, 11194]","['2', '6', '10', '11', '5', '9', '16', '17', '4', '8', '14', '15', '3', '7', '12', '13']",0.05,45.0,"[1, 4, 8, 15]","[20569, 184, 1503]",3.57,2601340,15.0,11.0,graph,AUI3R928P63B0,3Z4GS9HPNVA2U4TFH4O93BMTQWT777,21
630,"[16524, 17172, 18661]","['right', 'right', 'down']","[1638, 2222, 2606, 3462, 4606, 5046, 5510, 6069, 6951, 7446, 7981, 8622, 9646, 10093, 10542, 11494]","['2', '6', '10', '11', '5', '9', '16', '17', '4', '8', '14', '15', '3', '7', '12', '13']",0.05,45.0,"[1, 2, 6, 11]","[16524, 136, 990]",4.53,2650423,16.0,12.0,graph,AUI3R928P63B0,3Z4GS9HPNVA2U4TFH4O93BMTQWT777,21
631,"[29557, 30394, 32490]","['up', 'up', 'left']","[2100, 2594, 3026, 3610, 4315, 4915, 5371, 5963, 7371, 7778, 8171, 8795, 10211, 10731, 11171, 11779]","['2', '6', '10', '11', '5', '9', '16', '17', '3', '7', '12', '13', '4', '8', '14', '15']",0.05,45.0,"[1, 3, 7, 12]","[29557, 343, 1607]",3.68,2698828,4.0,13.0,graph,AUI3R928P63B0,3Z4GS9HPNVA2U4TFH4O93BMTQWT777,21
632,"[32359, 33022, 34046]","['down', 'down', 'left']","[2095, 2471, 2937, 3503, 4342, 4895, 5303, 6078, 6798, 7263, 7711, 8335, 9392, 10079, 10479, 11103]","['2', '6', '10', '11', '17', '9', '16', '5', '4', '8', '14', '15', '3', '7', '13', '12']",0.05,45.0,"[1, 5, 9, 16]","[32359, 171, 511]",3.23,2751124,11.0,14.0,graph,AUI3R928P63B0,3Z4GS9HPNVA2U4TFH4O93BMTQWT777,21
633,"[23193, 23920, 25889]","['up', 'up', 'left']","[1049, 1425, 1849, 2433, 3289, 3785, 4209, 4919, 6256, 6617, 7104, 7929, 9298, 9682, 10137, 10760]","['2', '6', '10', '11', '17', '9', '16', '5', '4', '8', '14', '15', '3', '7', '12', '13']",0.05,45.0,"[1, 3, 7, 12]","[23193, 224, 1476]",4.07,2799789,0.0,15.0,graph,AUI3R928P63B0,3Z4GS9HPNVA2U4TFH4O93BMTQWT777,21
634,"[22344, 23016, 25120]","['up', 'up', 'left']","[1107, 1609, 2073, 2881, 4272, 4681, 5145, 5825, 6841, 7241, 7649, 8200, 9017, 9496, 9928, 10537]","['2', '6', '10', '11', '5', '9', '16', '17', '4', '8', '14', '15', '3', '7', '13', '12']",0.05,45.0,"[1, 3, 7, 12]","[22344, 168, 1587]",3.21,2850285,3.0,16.0,graph,AUI3R928P63B0,3Z4GS9HPNVA2U4TFH4O93BMTQWT777,21
635,"[26170, 27049, 28385]","['down', 'down', 'right']","[2954, 3298, 3842, 4482, 5418, 5873, 6281, 6914, 7850, 8210, 8722, 9362, 10146, 10658, 11073, 11937]","['2', '6', '10', '11', '17', '9', '16', '5', '3', '7', '12', '13', '4', '8', '14', '15']",0.05,45.0,"[1, 5, 9, 17]","[26170, 385, 840]",3.91,2900453,1.0,17.0,graph,AUI3R928P63B0,3Z4GS9HPNVA2U4TFH4O93BMTQWT777,21
636,"[22346, 23256, 25258]","['left', 'left', 'down']","[2738, 3185, 3760, 4378, 5241, 5736, 6137, 6585, 7409, 7825, 8305, 8889, 9722, 10249, 10665, 11177]","['2', '6', '10', '11', '17', '9', '16', '5', '15', '8', '4', '14', '3', '7', '13', '12']",0.05,45.0,"[1, 4, 8, 15]","[22345, 416, 1503]",6.21,2947755,2.0,18.0,graph,AUI3R928P63B0,3Z4GS9HPNVA2U4TFH4O93BMTQWT777,21
637,"[32667, 33530, 35042]","['down', 'down', 'right']","[1498, 1883, 2291, 2914, 3516, 3963, 4404, 5131, 5996, 6412, 6851, 7315, 8084, 8507, 8964, 9603]","['2', '6', '10', '11', '17', '9', '5', '16', '15', '8', '4', '14', '12', '7', '13', '3']",0.05,45.0,"[1, 5, 9, 17]","[32667, 365, 968]",4.24,2999917,7.0,19.0,graph,AUI3R928P63B0,3Z4GS9HPNVA2U4TFH4O93BMTQWT777,21
638,"[26355, 27091, 28467]","['up', 'up', 'right']","[2452, 2973, 3406, 4046, 4854, 5318, 5725, 6581, 7229, 7677, 8181, 8813, 9637, 10988, 11548, 12220]","['2', '6', '10', '11', '17', '9', '16', '5', '4', '8', '14', '15', '3', '7', '13', '12']",0.05,45.0,"[1, 3, 7, 13]","[26355, 239, 880]",2.94,3050012,10.0,20.0,graph,AUI3R928P63B0,3Z4GS9HPNVA2U4TFH4O93BMTQWT777,21
